Date,Closing Price,Daily Tweets,Sentiment Score
2011-01-03,0.7609256115198391,0.008274231678486997,0.6740615279383738
2011-01-04,0.7504873294346979,0.002364066193853428,0.45813469121125067
2011-01-05,0.7535056278689555,0.009456264775413711,0.6086381350651822
2011-01-06,0.7719298245614036,0.01773049645390071,0.3820274796562597
2011-01-07,0.7659561089102686,0.02955082742316785,0.375734084653844
2011-01-10,0.7838772558636736,0.018912529550827423,0.7024588758357269
2011-01-11,0.7918002892535999,0.013002364066193853,0.49081423817511594
2011-01-12,0.8052568697729988,0.02955082742316785,0.46719541390485775
2011-01-13,0.8160724391624222,0.013002364066193853,0.5185631538089883
2011-01-14,0.811607872728416,0.004728132387706856,0.5970053580443948
2011-01-18,0.8563164182858579,0.037825059101654845,0.576545119945279
2011-01-19,0.8294661384644406,0.01182033096926714,0.39837516575786663
2011-01-20,0.8527950701125572,0.02364066193853428,0.5315994849535552
2011-01-21,0.852920832547318,0.026004728132387706,0.6360612602839822
2011-01-24,0.9094510469722693,0.05555555555555555,0.5560557120806616
2011-01-25,0.8731057033264163,0.06028368794326241,0.44413682284796036
2011-01-26,0.8809029742815822,0.024822695035460994,0.537594501107684
2011-01-27,0.8756209520216311,0.010638297872340425,0.5533184589243735
2011-01-28,0.853423882286361,0.00591016548463357,0.677303135749791
2011-01-31,0.8980066654090423,0.009456264775413711,0.7238492991957801
2011-02-01,0.9075646104508582,0.024822695035460994,0.6126010031096097
2011-02-02,0.9597560208765641,0.04018912529550828,0.47379872086287045
2011-02-03,0.9457335094007419,0.05673758865248227,0.4205677202724808
2011-02-04,0.9191347544488461,0.037825059101654845,0.45898326620766855
2011-02-07,0.9276866000125762,0.024822695035460994,0.5277708768547975
2011-02-08,0.9225303401873859,0.02127659574468085,0.22271635964983694
2011-02-09,0.902408350625668,0.02009456264775414,0.42098558340435743
2011-02-10,0.9161793372319688,0.00591016548463357,0.48958158034261773
2011-02-11,0.9705087090486072,0.04491725768321513,0.5754565014014874
2011-02-14,0.9808212286989876,0.04964539007092199,0.6071687783353256
2011-02-15,0.9714519273093126,0.010638297872340425,0.742688576562491
2011-02-16,0.9886813808715336,0.02127659574468085,0.3690247719195385
2011-02-17,1.0,0.03664302600472813,0.5721767123213304
2011-02-18,0.9837766459158649,0.03664302600472813,0.4705459559522061
2011-02-22,0.957869584355153,0.02009456264775414,0.4024612140437097
2011-02-23,0.9510784128780733,0.027186761229314422,0.44982601284410606
2011-02-24,0.9615166949632145,0.061465721040189124,0.45302225927338247
2011-02-25,0.9051751241904042,0.1276595744680851,0.46782848022496953
2011-02-28,0.8527950701125572,0.06264775413711583,0.3866300818132702
2011-03-01,0.8526693076777966,0.07446808510638298,0.38042725925443355
2011-03-02,0.8417908570709928,0.024822695035460994,0.6094239793831016
2011-03-03,0.8434886499402627,0.05673758865248227,0.5041457235631086
2011-03-04,0.8476388102873671,0.018912529550827423,0.44290663450371076
2011-03-07,0.8223605609004591,0.01773049645390071,0.5168764826908562
2011-03-08,0.8262591963780417,0.02127659574468085,0.4067681703648398
2011-03-09,0.8233037791611644,0.026004728132387706,0.6071598729892578
2011-03-10,0.8066402565553669,0.014184397163120567,0.25771596393227236
2011-03-11,0.8046909388165756,0.010638297872340425,0.5933920709628733
2011-03-14,0.8497767716782996,0.09456264775413711,0.46723203360863086
2011-03-15,0.9252342325347418,0.15011820330969267,0.41032244624312564
2011-03-16,0.9011507262780607,0.06855791962174941,0.41324483032399334
2011-03-17,0.8943595548009808,0.07092198581560284,0.3938705047162659
2011-03-18,0.8670691064579009,0.06973995271867613,0.4568342842459739
2011-03-21,0.8703389297616801,0.037825059101654845,0.5513410738823173
2011-03-22,0.8629189461107967,0.022458628841607566,0.5097162462203255
2011-03-23,0.868263849588128,0.02127659574468085,0.5197309349134603
2011-03-24,0.8703389297616801,0.027186761229314422,0.3962900835464062
2011-03-25,0.8719738414135697,0.01773049645390071,0.567554245449462
2011-03-28,0.8898321071495944,0.04964539007092199,0.5116425011176002
2011-03-29,0.9074388480160976,0.030732860520094562,0.4988887220091989
2011-03-30,0.903100044016852,0.018912529550827423,0.5915229919468068
2011-03-31,0.937370307489153,0.0425531914893617,0.572834176456149
2011-04-01,0.9346035339244168,0.037825059101654845,0.4611628721460485
2011-04-04,0.9085707099289441,0.02127659574468085,0.5899998599988396
2011-04-05,0.8881343142803243,0.022458628841607566,0.5288610219913247
2011-04-06,0.8729799408916555,0.031914893617021274,0.554772645667227
2011-04-07,0.8616613217631893,0.04964539007092199,0.4987334027943736
2011-04-08,0.8523549015908947,0.03900709219858156,0.5854787065714675
