Date,daily_tweets,neg_sentiment,pos_sentiment,compound_sentiment,closing_price
2011-01-04,0.005203405865657522,0.09792545710267228,0.5825,0.7253337596155709,0.004659056691577016
2011-01-05,0.0,0.0,0.0,0.46619775620531306,0.004612520872683474
2011-01-10,0.000946073793755913,0.0,0.10833333333333334,0.5682535991784379,0.0046946429060250195
2011-01-11,0.002838221381267739,0.06630500301386379,0.3147619047619048,0.5960671311482217,0.00495469601160658
2011-01-12,0.000946073793755913,0.0,0.49611111111111117,0.7020868453176772,0.005504913634994935
2011-01-13,0.006622516556291391,0.09929676511954993,0.25233333333333335,0.5568873646069484,0.006794229558457199
2011-01-14,0.024124881740775782,0.0,0.18333333333333338,0.5526831187762421,0.0082395773452684
2011-01-18,0.00946073793755913,0.08308217801888687,0.10055555555555556,0.5029659832310533,0.010703238345514766
2011-01-19,0.02459791863765374,0.023883448770002386,0.13367924528301886,0.5290136976986244,0.009471407845391584
2011-01-20,0.007095553453169348,0.07515822784810128,0.0790625,0.48534412602453064,0.008376447400837643
2011-01-21,0.005676442762535478,0.09120415449529375,0.03974358974358975,0.4406700083616901,0.009199036434808792
2011-01-24,0.0014191106906338694,0.6698312236286921,0.21041666666666667,0.387388827530082,0.008650187511976128
2011-01-26,0.0,0.0,0.0,0.46619775620531306,0.008513317456406886
2011-01-27,0.0,0.0,0.0,0.46619775620531306,0.009088171689797706
2011-02-01,0.0004730368968779565,0.0,0.0,0.46619775620531306,0.008663874517533053
2011-02-02,0.004257332071901609,0.0,0.07683333333333334,0.5079404754984597,0.009334537789822342
2011-02-03,0.004257332071901609,0.045569620253164564,0.4001666666666667,0.6163634249840144,0.010224193151022418
2011-02-04,0.000946073793755913,0.0,0.24833333333333338,0.6178573504621286,0.009594590895403902
2011-02-07,0.001892147587511826,0.0,0.4783333333333334,0.7916177410916702,0.009092277791464782
2011-02-08,0.004257332071901609,0.0,0.038500000000000006,0.4958786258210778,0.009471407845391584
2011-02-09,0.0,0.0,0.0,0.46619775620531306,0.009743779255974376
2011-02-10,0.0004730368968779565,0.0,0.21000000000000002,0.5830087775388014,0.009471407845391584
2011-02-14,0.0014191106906338694,0.0,0.22125000000000003,0.5427396384351567,0.009308532479264185
2011-02-16,0.0,0.0,0.0,0.46619775620531306,0.009060797678683856
2011-02-17,0.0,0.0,0.0,0.46619775620531306,0.009402972817606964
2011-02-18,0.0,0.9177215189873418,0.21666666666666667,0.0537115619368715,0.009334537789822342
2011-02-22,0.0,0.0,0.0,0.46619775620531306,0.008921190222003229
2011-03-01,0.0004730368968779565,0.0,0.1925,0.6146021042841365,0.008102707289699158
2011-03-07,0.000946073793755913,0.28973277074542897,0.0,0.38452595477532997,0.007931619720237605
2011-03-16,0.006622516556291391,0.0,0.11833333333333333,0.5381696990834932,0.0064602666228682475
2011-03-18,0.0004730368968779565,0.0,0.13416666666666668,0.5586816252979132,0.006868139388464591
2011-03-21,0.001892147587511826,0.0,0.161,0.515200837063303,0.00721168322794339
2011-03-22,0.0014191106906338694,0.0,0.0,0.46619775620531306,0.0074156196107415615
2011-03-29,0.003784295175023652,0.17487107360525084,0.337037037037037,0.5490515220213529,0.008444882428622265
2011-03-30,0.002838221381267739,0.0,0.16,0.5180906984662144,0.008650187511976128
2011-03-31,0.0023651844843897824,0.0,0.08138888888888889,0.5088647328954252,0.008787057567545371
2011-04-01,0.003784295175023652,0.06000937646507267,0.0612962962962963,0.4829713163724674,0.008787057567545371
2011-04-05,0.0023651844843897824,0.0,0.2161111111111111,0.627942800674301,0.0074867920396375675
2011-04-06,0.0,0.0,0.0,0.46619775620531306,0.007774219156332977
2011-04-07,0.0004730368968779565,0.0,0.1925,0.6146021042841365,0.007555227067422189
2011-04-08,0.0004730368968779565,0.0,0.0,0.46619775620531306,0.0076920971229914314
2011-04-11,0.0,0.4451476793248946,0.0,0.2685578096843574,0.007434781418521255
2011-04-15,0.0,0.0,0.0,0.46619775620531306,0.006528701650652869
2011-04-18,0.0,0.0,0.3216666666666667,0.7433005871069001,0.005556924256111247
2011-04-19,0.001892147587511826,0.0789029535864979,0.19266666666666665,0.5373946404696855,0.004680955900468096
2011-04-20,0.002838221381267739,0.042194092827004225,0.16880952380952383,0.536368241419686,0.004886260983821959
2011-04-25,0.001892147587511826,0.0,0.4106666666666667,0.714491658431669,0.0058306643672497325
2011-04-26,0.0023651844843897824,0.17440225035161744,0.3852777777777779,0.5995272142455774,0.006542388656209793
2011-04-28,0.0,0.0,0.0,0.46619775620531306,0.006049656456160521
2011-05-03,0.0004730368968779565,0.2067510548523207,0.2941666666666667,0.5543800499912807,0.006186526511729762
2011-05-04,0.0,0.0,0.21666666666666667,0.6638377027262687,0.005775916345022036
2011-05-06,0.0004730368968779565,0.3270042194092827,0.0,0.34938673487182476,0.005502176233883551
2011-05-09,0.0,0.0,0.525,0.6511654943905133,0.005392680189428156
2011-05-11,0.004257332071901609,0.0,0.18400000000000002,0.5582747195256642,0.005570611261668172
2011-05-12,0.006149479659413435,0.0,0.12523809523809526,0.5013037593110836,0.005365306178314308
2011-05-13,0.0014191106906338694,0.0,0.5541666666666666,0.8180404580596409,0.005912786400591279
2011-05-16,0.0004730368968779565,0.4356540084388186,0.13416666666666668,0.47860838225890834,0.005514494538884782
2011-05-18,0.0,0.0,0.30333333333333334,0.7221996163459862,0.004544085844898853
2011-05-19,0.0004730368968779565,0.5843881856540084,0.0,0.22580363890019187,0.004653581889354247
2011-05-20,0.0014191106906338694,0.08386075949367089,0.2345833333333333,0.6006510492355985,0.05066929457173359
2011-05-23,0.0004730368968779565,0.0,0.0,0.46619775620531306,0.042730831348717524
2011-05-24,0.001892147587511826,0.0,0.0,0.46619775620531306,0.037392899181517066
2011-05-25,0.002838221381267739,0.09523809523809525,0.05857142857142859,0.44939836075103184,0.031233746680901148
2011-05-27,0.0,0.3375527426160338,0.0,0.30738824623612165,0.030412526347485692
2011-05-31,0.0,0.0,0.0,0.46619775620531306,0.031918096958747366
2011-06-01,0.0,0.0,0.0,0.46619775620531306,0.030412526347485692
2011-06-06,0.0014191106906338694,0.0,0.0,0.46619775620531306,0.029591306014070236
