Year-Week,COENF,DNNGY,DQ,ENPH,FSLR,GCTAY,ORA,RUN,SCTY,SPWR,TSLA,VWDRY
2011-39,4.15,,3.5100000000000002,,67.39599999999999,0.80356,16.442,,,8.878,24.962,5.456
2011-40,4.15,,3.5840000000000005,,60.20400000000001,0.8160000000000001,17.1,,,7.784000000000001,25.342,5.220000000000001
2011-41,4.15,,3.8619999999999997,,57.169999999999995,0.9199999999999999,19.016000000000002,,,8.486,27.856,5.624
2011-42,4.15,,3.4440000000000004,,53.20399999999999,0.884,18.954,,,9.046000000000001,27.740000000000002,5.558
2011-43,4.35,,3.378,,50.844,0.9579999999999999,19.142000000000003,,,10.072,28.682,6.62
2011-44,4.4,,3.286,,48.31,0.9800000000000001,18.815999999999995,,,9.206,30.346000000000004,5.08
2011-45,4.4,,2.958,,46.297999999999995,0.8459999999999999,18.640000000000004,,,8.528,31.791999999999994,4.869999999999999
2011-46,4.4,,2.21,,44.95399999999999,0.806,18.832,,,7.351999999999999,33.674,4.582
2011-47,4.4,,1.9849999999999999,,41.5575,0.7799999999999999,17.349999999999998,,,6.7524999999999995,31.735,4.215
2011-48,4.4,,2.208,,46.31000000000001,0.7542,18.072,,,7.345999999999999,32.589999999999996,4.3740000000000006
2011-49,4.4,,1.921,,46.538,0.798,18.222,,,6.797999999999999,33.082,4.256
2011-50,4.4,,1.7,,36.748000000000005,0.8800000000000001,17.156,,,5.7059999999999995,29.002,3.722
2011-51,4.4,,1.6099999999999999,,32.806000000000004,0.8800000000000001,17.908,,,5.618,27.778,3.442
2011-52,4.4,,1.665,,32.92,0.7275,18.0225,,,6.0125,28.5925,3.4124999999999996
2012-01,4.005,,1.9075,,35.31,0.7050000000000001,18.2725,,,6.515000000000001,27.455,3.4025000000000003
2012-02,4.02,,2.336,,39.784000000000006,0.636,17.874000000000002,,,7.194,26.828000000000003,3.3840000000000003
2012-03,3.8549999999999995,,2.5275000000000003,,40.035000000000004,0.6599999999999999,17.9025,,,7.325,26.692500000000003,3.5775
2012-04,3.8,,2.5199999999999996,,40.208,0.71,17.808,,,6.882,28.086000000000002,3.7640000000000002
2012-05,3.8,,2.568,,43.732,0.76,16.621999999999996,,,7.3420000000000005,29.924,3.854
2012-06,3.8,,3.418,,46.366,0.8299999999999998,16.934,,,7.868,31.802000000000003,3.654
2012-07,3.8959999999999995,,3.5459999999999994,,40.468,0.726,17.524,,,7.6579999999999995,33.482,3.138
2012-08,4.04,,3.5425,,38.9025,0.7,18.875,,,8.11625,34.25,3.4074999999999998
2012-09,4.0840000000000005,,3.018,,33.054,0.6699999999999999,19.829999999999995,,,7.529999999999999,33.858,3.414
2012-10,4.15,,2.7439799999999996,,27.03,0.6580000000000001,19.704,,,7.016000000000001,33.562,3.2439999999999998
2012-11,4.15,,2.8192999999999997,,27.434000000000005,0.6559999999999999,20.08,,,7.3420000000000005,35.541999999999994,3.436
2012-12,4.15,,2.6100000000000003,,27.104000000000003,0.6348,20.526000000000003,,,7.144,34.714,3.5020000000000002
2012-13,3.9200000000000004,,2.222,7.34,25.554,0.596,20.732,,,6.558,37.552,3.444
2012-14,3.92,,2.08,7.5825,22.46,0.5549999999999999,19.8225,,,5.972499999999999,36.0175,3.17
2012-15,3.9200000000000004,,1.94,7.116,21.38,0.5825,18.372,,,5.748,33.146,2.9400000000000004
2012-16,3.9200000000000004,,1.8699999999999999,7.101999999999999,21.436,0.5965,18.252000000000002,,,5.787999999999999,32.694,3.068
2012-17,3.9200000000000004,,1.83,6.8759999999999994,18.57,0.578,18.792,,,5.462000000000001,32.7,3.0159999999999996
2012-18,3.9200000000000004,,1.888,8.075999999999999,18.008,0.516,19.534,,,5.73,33.028,2.7600000000000002
2012-19,3.9200000000000004,,1.704,8.5,16.672,0.46399999999999997,20.246,,,5.564,31.586000000000002,2.488
2012-20,3.9200000000000004,,1.592,8.268,14.790200000000002,0.388,21.07,,,5.3,28.959999999999997,2.216
2012-21,3.9200000000000004,,1.366,7.926,14.047999999999998,0.366,20.588,,,5.351999999999999,30.142000000000003,2.0925
2012-22,3.92,,1.230025,6.915,12.990000000000002,0.39999999999999997,20.17,,,5.077500000000001,29.9375,2.0125
2012-23,3.6980000000000004,,1.21402,6.112,12.775,0.3403,20.580000000000002,,,4.781000000000001,28.803999999999995,1.7520000000000002
2012-24,3.55,,1.1320000000000001,6.959999999999999,13.704000000000002,0.368,20.772,,,4.812,29.57,1.6239999999999999
2012-25,3.55,,1.008,6.792,15.01,0.40199999999999997,20.982,,,4.982,32.737,1.6600000000000001
2012-26,3.55,,0.876,6.1259999999999994,15.049000000000001,0.394,21.131999999999998,,,4.795,31.875999999999998,1.6341999999999999
2012-27,3.55,,0.855,6.202500000000001,15.347499999999998,0.42000000000000004,21.2275,,,5.0975,30.82,1.605
2012-28,3.55,,0.9279800000000001,5.856,14.312000000000001,0.3982,19.112,,,4.57,32.244,1.3800000000000001
2012-29,3.55,,0.959,5.853999999999999,14.766000000000002,0.42800000000000005,19.044,,,4.467,33.104,1.374
2012-30,3.55,,0.9438000000000001,5.901999999999999,14.193000000000001,0.5,17.98,,,3.918,29.418,1.3287
2012-31,3.55,,0.922,5.832000000000001,15.907999999999998,0.324,18.630000000000003,,,3.908,26.878000000000004,1.442
2012-32,3.55,,0.9841999999999999,5.851999999999999,20.856,0.49000000000000005,20.026,,,4.414,29.392000000000003,1.5080000000000002
2012-33,3.55,,0.9559999999999998,5.12,20.875,0.49000000000000005,19.74,,,4.398999999999999,30.060000000000002,1.5955
2012-34,3.55,,0.9718,5.056,23.982,0.43599999999999994,20.576,,,4.912,29.76,1.786
2012-35,3.55,,0.9110199999999999,5.016,23.0204,0.334,19.636,,,4.6979999999999995,28.47,2.1260000000000003
2012-36,3.55,,0.83005,4.9375,19.51,0.31,18.89,,,4.3175,28.494999999999997,2.56525
2012-37,3.55,,0.817,4.85,22.457,0.353,19.196,,,4.796,28.663999999999998,2.3035
2012-38,3.55,,0.82668,5.0600000000000005,22.727200000000003,0.365,19.038,,,4.768,31.169999999999998,2.2544999999999993
2012-39,3.55,,0.8015000000000001,4.624,21.5335,0.37699999999999995,18.944,,,4.590999999999999,28.726,2.4219999999999997
2012-40,4.069999999999999,,0.8295999999999999,3.8339999999999996,21.885040000000004,0.362,18.721999999999998,,,4.526000000000001,29.310000000000002,2.146
2012-41,4.392000000000001,,0.8315999999999999,3.414,21.186,0.35,19.201999999999998,,,4.64,28.396000000000004,2.032
2012-42,4.44,,0.8257999999999999,3.7159999999999997,24.03802,0.38519999999999993,19.448,,,4.66802,27.99782,1.9442
2012-43,4.44,,0.81882,3.5140000000000002,23.642639999999997,0.39399999999999996,18.764000000000003,,,4.334,27.712,1.7594999999999998
2012-44,4.44,,0.8107666666666667,3.5,23.86293333333333,0.39399999999999996,19.220000000000002,,,4.3566666666666665,28.765,1.8233333333333335
2012-45,4.44,,0.7882,3.066,24.097900000000003,0.39399999999999996,18.872,,,4.524,31.163999999999998,1.5745
2012-46,4.206,,0.7867000000000001,2.146,24.01404,0.5,17.520000000000003,,,4.21406,31.344839999999998,1.356
2012-47,4.05,,0.785075,2.5300000000000002,24.235,0.5,17.3275,,,4.02125,32.63,1.3806250000000002
2012-48,4.05,,0.83446,2.6979999999999995,26.56402,0.45999999999999996,17.846,,,4.448,33.032,1.594
2012-49,4.05,,0.7713,2.81,29.53632,0.4298,18.29,,,4.651939999999999,34.06,1.6862
2012-50,4.05,,0.914,2.93,31.488,0.39,19.356,,,5.266,34.50599999999999,1.722
2012-51,4.05,,2.10326,3.218,32.04602,0.39,20.188,,,5.329,34.406,1.954
2012-52,4.05,,7.7225,3.3074999999999997,30.1775,0.4353,19.465,,,5.5625,33.695,1.97
2012-53,4.05,,7.96,3.65,30.8556,0.4504,19.28,,,5.62,33.87,1.885
2013-00,4.05,,8.39,3.8066666666666666,33.32906666666667,0.49499999999999994,19.966666666666665,,,7.976666666666667,34.843333333333334,1.9733333333333334
2013-01,4.05,,8.790000000000001,3.742,31.653999999999996,0.5132000000000001,19.869999999999997,,,8.028,33.62,2.194
2013-02,4.05,,8.978000000000002,3.832,30.832299999999996,0.52,19.768,,,7.784000000000001,34.032,2.266
2013-03,4.05,,13.645,3.7225,30.810000000000002,0.493,20.189999999999998,,,7.992750000000001,36.29,2.2675
2013-04,4.05,,11.952,3.816,28.412,0.42400000000000004,21.139999999999997,,,7.798,37.862,2.1180000000000003
2013-05,4.05,,11.187999999999999,4.164000000000001,30.0,0.394,20.695999999999998,,,8.08,38.752,2.18
2013-06,4.394,,13.764000000000001,4.642,33.512,0.5008,21.121999999999996,,,10.528,38.019999999999996,2.3265000000000002
2013-07,4.48,,12.465,5.17,34.870000000000005,0.5644999999999999,21.474999999999998,,,12.807500000000001,37.272499999999994,2.3625000000000003
2013-08,4.48,,11.016,4.84,28.465999999999998,0.5599999999999999,20.946,,,11.773,34.678000000000004,2.34
2013-09,4.48,,9.777999999999999,4.894,25.6176,0.562,20.910000000000004,,,11.970000000000002,37.324,2.3695
2013-10,4.48,,8.634,5.674,26.96,0.6161999999999999,20.758000000000003,,,12.138,37.867999999999995,2.6287999999999996
2013-11,4.48,,7.845999999999999,5.8839999999999995,28.4224,0.6254000000000001,20.637999999999998,,,12.059999999999999,35.762,2.656
2013-12,4.48,,6.91,6.3999999999999995,27.502500000000005,0.6275,20.627499999999998,,,11.4675,37.86,2.6350000000000002
2013-13,4.48,,5.826,5.938000000000001,26.415000000000003,0.531,20.532,,,10.173999999999998,42.55,2.4722
2013-14,4.48,,5.959999999999999,5.976,35.4028,0.562,21.192,,,10.8018,42.306,2.664
2013-15,4.48,,4.74,5.554,37.334999999999994,0.6252000000000001,20.21,,,10.258,45.827999999999996,2.5615
2013-16,4.486400000000001,,4.492,6.386,42.55,0.634,21.008000000000003,,,11.862,50.965999999999994,2.664
2013-17,4.512,,5.24,7.268000000000001,46.07,0.8140000000000001,21.74,,,14.081999999999999,54.174,2.8577999999999997
2013-18,4.512,,5.294200000000001,7.746,46.5578,0.808,22.594,,,16.192,63.39209999999999,3.282
2013-19,4.6128,,6.779999999999999,9.191999999999998,49.897999999999996,0.8099999999999999,23.354000000000003,,,19.886000000000003,87.926,3.944
2013-20,4.6128,,8.506,8.578,53.21079999999999,0.8417999999999999,23.003999999999998,,,20.3278,90.916,4.089
2013-21,4.6128,,7.736000000000001,7.9475,53.103500000000004,0.855,22.862499999999997,,,19.7275,104.41825,4.830625
2013-22,4.6128,,6.872,7.0680000000000005,52.666,0.85,22.979999999999997,,,19.0,96.438,4.398000000000001
2013-23,4.6128,,7.0832,6.645999999999999,49.1824,0.8699999999999999,23.520000000000003,,,19.87,98.146,4.2642
2013-24,4.6128,,8.76,6.794,43.837199999999996,0.95,22.762,,,18.808,102.094,4.328
2013-25,4.6128,,8.83766,7.142,44.032,0.986,22.839999999999996,,,19.619,105.244,4.4159999999999995
2013-26,4.6128,,10.205,7.4825,45.85675,1.12,23.2825,,,22.502499999999998,117.58224999999999,4.715
2013-27,4.6128,,8.314000000000002,7.933999999999999,45.95,1.17,24.346,,,24.41,124.56800000000001,5.242
2013-28,4.6128,,9.686,7.892,49.08200000000001,1.2227999999999999,24.644000000000002,,,25.944,119.054,5.486000000000001
2013-29,4.6128,,10.524000000000001,6.804,47.779999999999994,1.3536000000000001,23.426000000000002,,,25.818,124.06599999999999,6.2218
2013-30,4.6128,,9.614,6.298,48.089999999999996,1.4390999999999998,22.928,,,25.942,134.83800000000002,6.717099999999999
2013-31,4.50312,,8.468,6.156000000000001,43.321999999999996,1.6480000000000001,23.497999999999998,,,22.684,145.508,6.869999999999999
2013-32,4.1659999999999995,,9.264,6.686,38.8172,1.6939999999999997,24.456,,,21.703999999999997,142.768,6.69
2013-33,4.159999999999999,,9.495999999999999,6.57,38.43,1.482,24.997999999999998,,,22.05,152.2558,6.367
2013-34,4.25,,9.657520000000002,6.610000000000001,37.356,1.392,25.326,,,21.766,166.548,6.1693
2013-35,4.25,,10.3993,6.91,37.2875,1.38,25.7725,,,22.535,169.1155,6.5725
2013-36,4.25,,12.547979999999999,7.8340000000000005,38.826,1.408,26.474,,,23.747999999999998,164.212,7.197360000000001
2013-37,4.25,,16.201999999999998,8.3,39.068,1.516,26.992,,,24.524,172.0676,7.4793199999999995
2013-38,4.25,,22.636,8.11,39.874,1.5859999999999999,26.682,,,24.943,185.64360000000002,7.70732
2013-39,4.25,,26.548000000000002,8.414,42.47599999999999,1.7959999999999998,26.625999999999998,,,27.538999999999998,184.32199999999997,8.8231
2013-40,4.430000000000001,,25.454,8.244,42.653999999999996,1.8527999999999998,26.619999999999997,,,27.844,175.642,8.847999999999999
2013-41,4.55,,34.08,8.684000000000001,45.9628,1.9899999999999998,27.124000000000002,,,31.55,182.6844,9.19984
2013-42,4.55,,35.397980000000004,8.689,53.6962,1.9825,27.216,,,33.480000000000004,170.29,9.224975
2013-43,4.426,,31.624000000000002,7.714,52.9388,1.8771999999999998,26.482,,,31.607,161.732,8.843599999999999
2013-44,4.394,,36.224000000000004,7.94,60.74559999999999,1.9099999999999997,26.294,,,32.638,156.1784,9.105
2013-45,4.354,,40.214000000000006,7.9879999999999995,63.50599999999999,1.9292000000000002,26.356,,,32.815999999999995,138.8496,9.3393
2013-46,4.288,,44.452,7.154000000000001,61.3,1.8306,25.53,,,31.466,122.452,9.22664
2013-47,4.0,,38.7425,7.17,59.915,1.8307499999999999,25.175,,,30.275000000000002,123.88999999999999,9.358350000000002
2013-48,4.0,,37.362,6.438,59.604000000000006,1.8439999999999999,25.482,,,30.472,137.132,8.822
2013-49,4.0,,32.496,5.426,54.988,1.8060000000000003,25.653999999999996,,,28.256,143.7128,8.94804
2013-50,4.0,,35.467999999999996,5.762,55.652,1.9300000000000002,26.903999999999996,,,28.848000000000003,146.46800000000002,9.286
2013-51,4.0,,34.849999999999994,5.772500000000001,55.497499999999995,2.0275,27.625,,,29.1875,150.395,9.645000000000001
2013-52,4.0,,36.65,6.365,55.120000000000005,2.02,27.23,,,30.015,151.4345,9.81505
2014-00,4.35,,38.545,6.85,57.09,2.02,26.935000000000002,,,32.515,149.82999999999998,10.5312
2014-01,4.35,,40.802,7.442,51.902,2.304,26.254,,,32.678,148.17798,11.744
2014-02,4.35,,41.604,8.118,51.396,2.2927999999999997,25.862000000000002,,,32.720000000000006,161.144,11.77994
2014-03,4.35,,40.97,7.9350000000000005,50.739999999999995,2.195,25.6075,,,33.1175,177.835,11.325
2014-04,4.1,,37.702000000000005,7.4,50.19,2.19,24.644,,,31.976,177.496,10.726
2014-05,4.1,,39.75,6.656000000000001,48.64399999999999,2.0776,24.936,,,29.774,179.034,10.968
2014-06,4.1,,40.282,7.098000000000001,52.0318,2.128,25.038,,,31.938,197.272,11.8938
2014-07,4.1,,42.6,7.732500000000001,56.410000000000004,2.16,26.3975,,,33.745,204.2275,11.9875
2014-08,4.356,,44.988,8.01,56.556000000000004,2.164,26.860000000000003,,,34.05,243.2,11.852
2014-09,4.404000000000001,,51.65,8.419,57.234,2.14,28.57,,,34.854200000000006,251.442,12.068000000000001
2014-10,4.4,,48.428000000000004,8.383999999999999,53.815999999999995,2.3099999999999996,28.696000000000005,,,32.512,236.7,12.258000000000001
2014-11,4.4,,42.87,8.382,65.46600000000001,2.2047999999999996,29.422000000000004,,,32.824,234.73199999999997,12.2093
2014-12,4.4,,39.6562,7.742,70.566,2.076,29.701999999999998,,,31.753000000000004,214.65200000000004,12.378
2014-13,4.64,,43.803999999999995,7.866000000000001,70.15799999999999,2.1759999999999997,29.74,,,32.586,218.66699999999997,14.03932
2014-14,4.682,,42.918,7.632000000000001,70.266,2.18,28.624000000000002,,,28.875999999999998,209.57600000000002,14.1076
2014-15,4.67,,38.9025,7.2925,67.4,1.895,27.457500000000003,,,26.6325,197.3075,13.5325
2014-16,4.914,,42.414,7.9030000000000005,69.924,1.92,27.272000000000002,,,30.914000000000005,207.744,14.15476
2014-17,5.024,,41.458,7.396000000000001,66.998,1.924,26.468,,,33.577999999999996,206.392,14.588
2014-18,5.02,,39.092,7.587999999999999,65.216,2.1012,27.074,,,33.312,197.21800000000002,15.4284
2014-19,4.914,,29.657999999999998,8.297999999999998,61.702,2.0980000000000003,28.562,,,32.878,189.12000000000003,16.326
2014-20,4.802,,23.049999999999997,8.456999999999999,60.0302,2.12,28.214,,,31.553999999999995,200.60399999999998,16.73198
2014-21,4.8025,,26.685,8.454999999999998,62.08,2.255,29.064999999999998,,,33.215,209.9525,17.728625
2014-22,4.78,,27.166000000000004,8.610000000000001,63.58399999999999,2.3760000000000003,29.808,,,33.4,205.74020000000002,17.8
2014-23,4.664000000000001,,27.154000000000003,8.53,63.36,2.48,29.404000000000003,,,34.3078,204.404,17.57002
2014-24,4.8,,29.07,8.632,68.58,2.48,29.122000000000003,,,39.849000000000004,228.156,16.626299999999997
2014-25,4.795999999999999,,30.978,8.472,70.38199999999999,2.44,28.827999999999996,,,40.234,236.2542,16.463
2014-26,4.79,,30.7575,8.995000000000001,70.27375,2.4019999999999997,29.002499999999998,,,40.4675,234.61374999999998,16.685
2014-27,4.79,,29.332,9.236,64.72600000000001,2.424,28.192,,,38.146,220.47600000000003,15.615959999999998
2014-28,4.91,,27.276,9.512,62.698,2.424,27.55,,,38.356,219.77201999999997,15.4582
2014-29,4.91,,25.256,11.466,63.306000000000004,2.4372,27.128000000000004,,,38.444,221.94400000000002,15.443999999999999
2014-30,4.91,,24.968,10.294,64.328,2.562,26.218,,,37.169799999999995,227.064,15.209
2014-31,4.7620000000000005,,27.345999999999997,10.714000000000002,65.6808,2.296,25.366,,,33.76,245.29202,14.676999999999998
2014-32,4.74,,29.407999999999998,11.904,69.214,2.4200000000000004,26.142000000000003,,,35.215999999999994,260.59599999999995,15.435
2014-33,4.708,,34.977999999999994,13.491999999999999,70.48599999999999,2.47,27.003999999999998,,,37.45399999999999,256.706,15.724340000000002
2014-34,4.7,,34.264,14.16,70.20200000000001,2.494,27.312,,,37.994,264.22,14.343800000000002
2014-35,4.7,,36.88,14.8275,71.02125000000001,2.5,27.9725,,,38.697500000000005,282.18499999999995,13.943999999999999
2014-36,4.74,,44.756,16.134,71.61099999999999,2.5,28.1,,,38.239999999999995,280.24,13.769333333333334
2014-37,4.66,,43.624,16.916000000000004,70.971,2.4266666666666663,27.906,,,37.092,259.82399999999996,13.283333333333333
2014-38,4.64,,40.586,14.974,67.704,2.28,26.93,,,35.61,249.22599999999997,13.393
2014-39,4.64,,41.81400000000001,13.934000000000001,64.99300000000001,2.16,26.541999999999994,,,33.634,246.962,12.542000000000002
2014-40,4.64,,40.422000000000004,11.344,59.038,1.98,26.43,,,30.844000000000005,254.67800000000003,10.978660000000001
2014-41,4.64,,37.028,11.352,52.64,1.7759999999999998,27.266,,,28.238,227.03599999999997,9.875
2014-42,4.64,,40.39,13.209999999999999,55.636,1.6299999999999997,28.130000000000003,,,31.014,233.488,10.867999999999999
2014-43,4.64,,38.525999999999996,14.016,56.565999999999995,1.7559999999999998,28.232,,,30.556,236.57999999999998,10.907999999999998
2014-44,4.64,,36.739999999999995,13.139999999999997,55.628,1.906,28.436,,,30.971999999999998,238.782,11.669340000000002
2014-45,4.64,,34.644,10.81,49.718,1.906,27.144,,,28.903999999999996,250.498,12.547999999999998
2014-46,4.64,,33.483999999999995,10.989,49.083999999999996,1.895,27.607999999999997,,,28.462,250.18200000000002,12.99334
2014-47,4.64,,31.845,11.23875,50.506249999999994,1.895,27.697499999999998,,,28.987499999999997,246.9425,13.130850000000002
2014-48,4.64,,28.27,11.812,46.586,1.9005000000000003,26.938,,,25.97,228.87199999999999,12.601599999999998
2014-49,4.64,,25.150000000000002,12.570000000000002,43.588,1.9005000000000003,26.677999999999997,,,23.762,211.394,12.614
2014-50,4.64,,27.471999999999998,13.271,43.03,1.8700000000000003,27.104000000000003,,,24.576,209.044,12.106800000000002
2014-51,4.64,,28.3375,14.55,43.9775,1.9,27.534999999999997,,,26.09375,223.41249999999997,12.65625
2014-52,4.64,,26.156666666666666,14.226666666666667,44.51166666666666,1.8999999999999997,27.459999999999997,,,25.896666666666665,223.45000000000002,12.266666666666666
2015-00,4.64,,25.47,14.21,44.545,1.9,27.43,,,25.71,219.31,12.87
2015-01,4.64,,23.134,12.296000000000001,42.45399999999999,1.72,26.4,,,24.56,209.919,12.684000000000001
2015-02,4.64,,21.828,10.76,41.739999999999995,1.72,27.182,,,25.599,196.81800000000004,12.09
2015-03,4.64,,19.1,10.969999999999999,41.41625,1.72,26.714999999999996,,,24.306250000000002,197.8525,12.3026
2015-04,4.64,,19.518,12.34,43.053,1.72,27.332,,,24.604000000000003,204.14,12.942000000000002
2015-05,4.64,,21.567999999999998,13.514,46.884,1.9,27.364000000000004,,,26.794999999999998,217.24,13.9352
2015-06,5.004,,20.294,14.73,48.38,2.132,30.582000000000004,,,27.605,210.644,13.955000000000002
2015-07,4.85,,20.4975,13.716249999999999,48.972500000000004,2.2225,31.1925,,,27.997500000000002,209.40625,13.9575
2015-08,4.85,,21.04,13.707999999999998,56.261,2.23,33.01,,,31.637999999999998,205.147,14.02864
2015-09,4.85,,27.018,14.044,61.053999999999995,2.29,33.354,,,33.398,198.766,13.626499999999998
2015-10,4.85,,23.589999999999996,13.262,60.284000000000006,2.3398000000000003,35.565999999999995,,,32.614999999999995,190.93800000000002,13.3513
2015-11,4.85,,24.574,12.872,60.54,2.3651999999999997,37.45,,,32.913,196.974,13.693000000000001
2015-12,4.85,,27.034,12.408000000000001,60.483000000000004,2.442,37.589999999999996,,,32.236000000000004,194.211,14.15234
2015-13,4.85,,26.5675,13.21,60.625,2.4675000000000002,38.292500000000004,,,31.275,189.48250000000002,13.995000000000001
2015-14,4.85,,27.168,13.116,61.181000000000004,2.604,37.791999999999994,,,32.269,207.002,14.901999999999997
2015-15,4.85,,30.348000000000003,13.532,62.20899999999999,2.596,37.39,,,33.39,207.712,14.994
2015-16,4.85,,29.146000000000004,13.482,63.485,2.5439999999999996,37.854,,,34.414,214.22899999999998,14.960520000000002
2015-17,4.358,,27.754,12.876,61.08700000000001,2.6719999999999997,37.34,,,32.99399999999999,229.31199999999998,15.133360000000001
2015-18,4.39,,24.704,11.218,56.388,2.8007999999999997,36.456,,,32.190000000000005,233.46000000000004,16.14
2015-19,4.382,,25.092000000000002,10.245999999999999,56.496,2.964,37.519999999999996,,,32.378,244.07000000000002,16.6
2015-20,4.35,,23.984,10.225999999999999,55.467999999999996,2.964,37.8,,,32.059999999999995,246.718,16.851999999999997
2015-21,4.35,,22.299999999999997,9.745,50.7,3.06,37.1825,,,31.2025,249.28375,16.8925
2015-22,4.35,,22.904000000000003,9.468,50.53000000000001,3.02,37.378,,,30.764,248.36999999999998,16.35658
2015-23,4.062,,23.036,8.964,50.044,3.01,37.02,,,31.270000000000003,253.01799999999997,16.35014
2015-24,3.694,,24.560000000000002,9.036000000000001,52.07899999999999,3.07998,37.995999999999995,,,32.397000000000006,257.66200000000003,16.221560000000004
2015-25,3.656,,23.802,8.6,50.976,3.2497999999999996,38.839999999999996,,,31.298000000000002,265.702,16.726000000000003
2015-26,3.66,,22.93,7.67,46.50749999999999,3.2289999999999996,37.4675,,,28.132499999999997,269.86249999999995,16.876566666666665
2015-27,3.66,,19.889999999999997,6.616,44.05200000000001,3.218,37.936,,,26.421999999999997,263.92600000000004,16.897299999999998
2015-28,3.4,,20.682000000000002,6.418000000000001,45.004,3.37,39.006,,,27.182000000000006,266.45799999999997,18.119999999999997
2015-29,3.4,,19.33,5.946,42.994,3.6239999999999997,39.5,,,25.811999999999994,269.902,18.624000000000002
2015-30,3.3579999999999997,,17.8976,5.827999999999999,44.160000000000004,3.44916,40.034000000000006,,,26.886000000000003,262.91799999999995,18.556
2015-31,3.5,,16.672,6.234,48.678,3.286,38.434000000000005,9.893333333333333,,26.394,257.008,18.704
2015-32,3.5,,16.188,5.664,51.88399999999999,3.2620000000000005,37.812,10.084,,25.112000000000002,240.468,18.655
2015-33,3.5,,14.166,4.901999999999999,49.298,3.052,36.506,10.304,,23.912,248.782,18.214999999999996
2015-34,3.56,,12.602,4.578,45.944,2.86766,35.144000000000005,10.492,,23.118000000000002,231.042,17.64102
2015-35,3.65,,13.8,4.478,47.658,2.954,34.554,11.706,,23.314,244.57600000000002,17.747
2015-36,3.3,,15.585025000000002,4.4825,48.4625,2.805,34.8925,11.5325,,23.575000000000003,248.95,17.8415
2015-37,3.3,,14.956,4.564,46.55799999999999,2.82,35.980000000000004,11.406,,23.466,258.34,17.721799999999998
2015-38,3.3,,15.158000000000001,4.092,43.971999999999994,2.82,35.263999999999996,11.216000000000001,,21.93,261.24600000000004,16.94864
2015-39,3.19464,,15.904000000000002,3.718000000000001,42.544000000000004,2.712,34.35600000000001,10.21,,20.048,246.186,17.104
2015-40,3.1683,,18.262,4.968,49.553999999999995,2.9050000000000002,36.548,11.11,,24.130000000000003,233.39600000000002,18.61
2015-41,3.1683,,18.589999999999996,5.024,51.577999999999996,2.96,37.141999999999996,10.63,,24.735999999999997,220.006,18.87404
2015-42,3.1683,,17.8,4.082,50.644000000000005,2.96,37.256,9.245999999999999,,24.236,214.406,19.134
2015-43,3.1683,,16.5,3.7060000000000004,51.727999999999994,3.032,37.821999999999996,8.797999999999998,,25.466,211.42600000000002,19.4358
2015-44,3.1683,,16.424,2.806,58.55800000000001,3.1425999999999994,37.53600000000001,7.696000000000001,,27.78,223.58,19.69
2015-45,3.1683,,14.146,1.925,55.129999999999995,3.2660000000000005,35.61,7.176,,25.641999999999996,216.20800000000003,20.1125
2015-46,3.1683,,13.6,1.8689999999999998,53.718,3.3080000000000007,35.388,6.688,,23.226000000000003,218.238,20.605
2015-47,3.1683,,15.395,1.7349999999999999,55.8875,3.37,36.6375,6.8275,,23.735,224.3125,20.916999999999998
2015-48,3.1683,,16.375999999999998,1.9579999999999997,58.732000000000006,3.46,36.61000000000001,7.378,,25.810000000000002,232.50600000000003,21.885999999999996
2015-49,3.1683,,17.066,2.1670000000000003,57.370000000000005,3.5200000000000005,34.964,7.764,,23.688000000000002,225.292,22.06736
2015-50,3.1683,,16.802,2.83,62.35,3.5060000000000002,35.220000000000006,11.334,,26.381999999999998,227.606,22.7834
2015-51,3.1683,,17.2025,3.6075,65.955,3.43,36.95,12.2675,,30.2925,230.695,23.27825
2015-52,3.1683,,16.9525,3.515,66.4475,3.43,36.675,11.715,,30.310000000000002,236.06,23.509999999999998
2016-01,3.1683,,15.736,3.198,68.022,3.4300000000000006,35.35,9.996,,28.345999999999997,218.506,22.429
2016-02,3.1683,,13.474,2.51,63.022000000000006,3.3660000000000005,34.726,8.396,,23.794,205.85999999999999,21.262
2016-03,3.161225,,12.812500000000002,2.2625,63.1075,3.27,33.85,8.425,,22.810000000000002,201.485,20.848
2016-04,3.14,,14.148,2.33,66.34400000000001,3.364,34.184,9.01,,24.226,191.782,21.1964
2016-05,3.14,,15.998,2.2700000000000005,66.804,3.662,34.816,8.278000000000002,,25.016000000000002,178.22600000000003,21.17994
2016-06,3.14,,13.989999999999998,1.9419999999999997,63.484,3.626,35.378,6.198,,21.973999999999997,148.284,20.51182
2016-07,3.01,,15.8125,2.1525000000000003,63.205,3.5,36.0925,5.3325,,22.8975,164.3,21.859775000000003
2016-08,3.0620000000000003,,18.651999999999997,2.084,67.59400000000001,3.5839999999999996,37.874,5.217999999999999,,22.082,182.34400000000002,22.408
2016-09,2.9099999999999997,,18.802,2.752,69.85199999999999,3.804,39.134,5.959999999999999,,24.016,192.68,22.875
2016-10,2.85,,19.064,3.042,68.822,3.572,40.088,6.687,,23.194000000000003,205.858,22.269
2016-11,2.85,,18.490000000000002,2.6759999999999997,71.876,3.604,40.168,6.577,,24.014,222.908,23.059999999999995
