Date,Closing Price,Daily Tweets,Pos Sentiment
2011-05-11,1.71,18.0,0.34750000000000003
2011-05-12,1.7,8.0,0.325625
2011-05-13,1.73,16.0,0.26375
2011-05-16,1.8,12.0,0.29325
2011-05-17,1.8,10.0,0.3053
2011-05-18,1.8,6.0,0.2295
2011-05-19,1.87,33.0,0.23651515151515157
2011-05-20,1.8,13.0,0.37807692307692303
2011-05-23,1.75,49.0,0.24108163265306123
2011-05-24,1.75,77.0,0.2535454545454546
2011-05-25,1.82,22.0,0.2730454545454546
2011-05-26,1.71,13.0,0.22469230769230772
2011-05-27,1.7,15.0,0.23146666666666663
2011-05-31,1.82,12.0,0.151
2011-06-01,1.84,16.0,0.2623125
2011-06-02,1.87,26.0,0.18734615384615386
2011-06-03,1.79,19.0,0.35736842105263156
2011-06-06,1.8,6.0,0.2695
2011-06-07,1.8,28.0,0.20596428571428574
2011-06-08,1.74,10.0,0.1833
2011-06-09,1.75,27.0,0.2197037037037038
2011-06-10,1.7,15.0,0.25
2011-06-13,1.7,20.0,0.35469999999999996
2011-06-14,1.76,22.0,0.327
2011-06-15,1.7,12.0,0.16149999999999998
2011-06-16,1.62,12.0,0.26691666666666664
2011-06-17,1.62,24.0,0.2061666666666667
2011-06-20,1.62,17.0,0.21717647058823528
2011-06-21,1.62,24.0,0.18308333333333335
2011-06-22,1.51,15.0,0.23966666666666672
2011-06-23,1.43,17.0,0.23735294117647054
2011-06-24,1.43,11.0,0.3395454545454546
2011-06-27,1.41,18.0,0.28894444444444445
2011-06-28,1.3718,18.0,0.22822222222222222
2011-06-29,1.46,13.0,0.22015384615384617
2011-06-30,1.46,14.0,0.2942142857142857
2011-07-01,1.54,13.0,0.30753846153846154
2011-07-05,1.53,13.0,0.23299999999999998
2011-07-06,1.49,18.0,0.24283333333333335
2011-07-07,1.48,25.0,0.2791600000000001
2011-07-08,1.48,12.0,0.2613333333333333
2011-07-11,1.45,11.0,0.19790909090909092
2011-07-12,1.4,14.0,0.24707142857142853
2011-07-13,1.46,16.0,0.1674375
2011-07-14,1.41,16.0,0.21725
2011-07-15,1.36,10.0,0.6435000000000001
2011-07-18,1.34,15.0,0.3732666666666667
2011-07-19,1.3,18.0,0.25777777777777783
2011-07-20,1.39,16.0,0.21906250000000002
2011-07-21,1.46,17.0,0.19523529411764703
2011-07-22,1.49,23.0,0.21552173913043482
2011-07-25,1.41,34.0,0.2928235294117648
2011-07-26,1.44,26.0,0.2020384615384616
2011-07-27,1.4,20.0,0.3255
2011-07-28,1.38,19.0,0.3606842105263158
2011-07-29,1.45,18.0,0.35544444444444445
2011-08-01,1.31,9.0,0.2484444444444444
2011-08-02,1.1961,26.0,0.24569230769230777
2011-08-03,1.26,23.0,0.2513478260869566
2011-08-04,1.2,18.0,0.18572222222222223
2011-08-05,1.25,18.0,0.24283333333333332
2011-08-08,1.15,19.0,0.2657368421052632
2011-08-09,1.03,13.0,0.31153846153846154
2011-08-10,1.07,51.0,0.230156862745098
2011-08-11,1.01,21.0,0.23495238095238097
2011-08-12,1.06,19.0,0.1788947368421053
2011-08-15,1.06,8.0,0.21225
2011-08-16,1.05,5.0,0.374
2011-08-17,1.1,13.0,0.1654615384615385
2011-08-18,1.01,33.0,0.21303030303030307
2011-08-19,1.03,20.0,0.26075000000000004
2011-08-22,0.99,11.0,0.2566363636363636
2011-08-23,0.97,16.0,0.246
2011-08-24,0.97,16.0,0.3000625
2011-08-25,0.99,19.0,0.20952631578947373
2011-08-26,0.99,13.0,0.41430769230769227
2011-08-29,1.03,21.0,0.23742857142857146
2011-08-30,1.05,22.0,0.22699999999999998
2011-08-31,1.09,46.0,0.3088260869565217
2011-09-01,1.09,55.0,0.2474181818181818
2011-09-02,1.01,27.0,0.2634444444444445
2011-09-06,0.9,30.0,0.3141666666666667
2011-09-07,0.9,19.0,0.19142105263157894
2011-09-08,0.93,39.0,0.3215897435897435
2011-09-09,0.85,48.0,0.3928333333333333
2011-09-12,0.82,15.0,0.28820000000000007
2011-09-13,0.82,19.0,0.29605263157894735
2011-09-14,0.94,11.0,0.28345454545454546
2011-09-15,0.9,15.0,0.2348
2011-09-16,0.86,17.0,0.24588235294117644
2011-09-19,0.86,22.0,0.19790909090909092
2011-09-20,0.81,16.0,0.26449999999999996
2011-09-21,0.78,44.0,0.2455
2011-09-22,0.71,25.0,0.23344000000000004
2011-09-23,0.74,17.0,0.31558823529411767
2011-09-26,0.8378,25.0,0.15835999999999997
2011-09-27,0.8,21.0,0.23542857142857143
2011-09-28,0.79,26.0,0.18765384615384617
2011-09-29,0.79,44.0,0.11727272727272728
2011-09-30,0.8,26.0,0.17761538461538467
2011-10-03,0.8,18.0,0.2067777777777778
2011-10-04,0.75,20.0,0.22815
2011-10-05,0.75,17.0,0.17552941176470585
2011-10-06,0.82,12.0,0.2633333333333333
2011-10-07,0.96,21.0,0.2522857142857143
2011-10-10,0.96,13.0,0.22669230769230767
2011-10-11,0.9,26.0,0.219923076923077
2011-10-12,0.92,36.0,0.16925
2011-10-13,0.91,27.0,0.20322222222222222
2011-10-14,0.91,18.0,0.21938888888888886
2011-10-17,0.91,24.0,0.151375
2011-10-18,0.9,41.0,0.22778048780487806
2011-10-19,0.87,64.0,0.07226562500000001
2011-10-20,0.87,62.0,0.05166129032258065
2011-10-21,0.87,63.0,0.05277777777777779
2011-10-24,0.9,22.0,0.1832272727272727
2011-10-25,0.95,30.0,0.23620000000000002
2011-10-26,0.95,35.0,0.2989714285714286
2011-10-27,1.01,23.0,0.26234782608695656
2011-10-28,0.98,18.0,0.2822777777777778
2011-10-31,0.98,27.0,0.1811111111111111
2011-11-01,0.98,12.0,0.23691666666666666
2011-11-02,0.98,15.0,0.2144
2011-11-04,0.98,38.0,0.20450000000000007
2011-11-07,0.84,59.0,0.2649999999999999
2011-11-08,0.895,26.0,0.21534615384615383
2011-11-09,0.895,40.0,0.20774999999999993
2011-11-10,0.8,31.0,0.18290322580645157
2011-11-11,0.8,25.0,0.3222
2011-11-14,0.8,60.0,0.2098333333333334
2011-11-15,0.8,33.0,0.26218181818181824
2011-11-16,0.81,74.0,0.26478378378378364
2011-11-17,0.81,56.0,0.23762499999999992
2011-11-18,0.81,47.0,0.31978723404255316
2011-11-21,0.83,22.0,0.25868181818181823
2011-11-22,0.83,26.0,0.2801153846153846
2011-11-23,0.83,18.0,0.3632777777777778
2011-11-25,0.63,20.0,0.3146
2011-11-28,0.63,40.0,0.24732500000000007
2011-11-29,0.7,34.0,0.29873529411764704
2011-11-30,0.8205,62.0,0.22333870967741928
2011-12-01,0.8205,12.0,0.19533333333333336
2011-12-02,0.8,18.0,0.28122222222222226
2011-12-05,0.8,28.0,0.233
2011-12-06,0.8,13.0,0.18053846153846156
2011-12-07,0.8,16.0,0.22675000000000003
2011-12-08,0.71,11.0,0.2768181818181818
2011-12-09,0.88,27.0,0.32488888888888884
2011-12-12,0.88,25.0,0.22452000000000005
2011-12-13,0.88,35.0,0.24894285714285716
2011-12-14,0.88,21.0,0.21185714285714285
2011-12-15,0.88,22.0,0.2460454545454545
2011-12-16,0.88,20.0,0.3137
2011-12-19,0.88,26.0,0.27015384615384613
2011-12-20,0.88,16.0,0.22293750000000007
2011-12-21,0.88,10.0,0.38280000000000003
2011-12-22,0.88,16.0,0.23912499999999998
2011-12-23,0.88,10.0,0.46069999999999994
2011-12-27,0.7,11.0,0.2516363636363636
2011-12-28,0.7,13.0,0.22815384615384612
2011-12-29,0.81,7.0,0.2542857142857143
2011-12-30,0.7,19.0,0.2792105263157896
2012-01-03,0.72,14.0,0.29064285714285715
2012-01-04,0.7,17.0,0.3088235294117648
2012-01-05,0.7,17.0,0.2526470588235294
2012-01-06,0.7,19.0,0.24278947368421055
2012-01-09,0.7,3.0,0.13733333333333334
2012-01-10,0.62,13.0,0.16023076923076923
2012-01-11,0.62,28.0,0.2335714285714286
2012-01-12,0.62,18.0,0.27794444444444444
2012-01-13,0.62,22.0,0.331
2012-01-17,0.62,136.0,0.14378676470588253
2012-01-18,0.62,42.0,0.1670714285714286
2012-01-19,0.7,36.0,0.1437222222222222
2012-01-20,0.7,43.0,0.19034883720930235
2012-01-23,0.7,12.0,0.15683333333333332
2012-01-24,0.7,16.0,0.24625
2012-01-25,0.75,35.0,0.16294285714285714
2012-01-26,0.7,33.0,0.26157575757575763
2012-01-27,0.7,29.0,0.28775862068965524
2012-01-30,0.7,27.0,0.2192222222222222
2012-01-31,0.63,34.0,0.24997058823529408
2012-02-01,0.81,30.0,0.20040000000000002
2012-02-02,0.83,39.0,0.19805128205128195
2012-02-03,0.83,18.0,0.38555555555555554
2012-02-06,0.83,26.0,0.33507692307692305
2012-02-07,0.83,14.0,0.24671428571428575
2012-02-08,0.83,20.0,0.1965
2012-02-09,0.83,16.0,0.2301875
2012-02-10,0.83,9.0,0.15766666666666665
2012-02-13,0.83,13.0,0.18392307692307688
2012-02-14,0.7,14.0,0.21485714285714286
2012-02-15,0.7,32.0,0.19071875000000008
2012-02-16,0.7,27.0,0.24370370370370378
2012-02-17,0.7,40.0,0.19705
2012-02-21,0.7,21.0,0.20504761904761906
2012-02-22,0.7,26.0,0.17503846153846153
2012-02-23,0.7,54.0,0.13538888888888892
2012-02-24,0.7,44.0,0.2440681818181818
2012-02-27,0.69,38.0,0.21718421052631579
2012-02-28,0.65,20.0,0.17145
2012-02-29,0.67,16.0,0.1883125
2012-03-01,0.67,30.0,0.24146666666666666
2012-03-02,0.67,26.0,0.23950000000000002
2012-03-05,0.67,23.0,0.2900869565217392
2012-03-06,0.67,20.0,0.21944999999999998
2012-03-07,0.67,16.0,0.21450000000000002
2012-03-08,0.62,13.0,0.22223076923076926
2012-03-09,0.66,27.0,0.3157777777777778
2012-03-12,0.66,14.0,0.2052142857142857
2012-03-13,0.66,15.0,0.25726666666666664
2012-03-14,0.66,27.0,0.24985185185185194
2012-03-15,0.7,30.0,0.3278666666666668
2012-03-16,0.6,30.0,0.20760000000000006
2012-03-19,0.6,17.0,0.31370588235294117
2012-03-20,0.628,16.0,0.21693749999999998
2012-03-21,0.628,24.0,0.2419999999999999
2012-03-22,0.628,10.0,0.24710000000000001
2012-03-23,0.69,26.0,0.3046153846153846
2012-03-26,0.69,13.0,0.25453846153846155
2012-03-27,0.69,21.0,0.10176190476190475
2012-03-28,0.6,37.0,0.1852162162162162
2012-03-29,0.5,24.0,0.25654166666666667
2012-03-30,0.5,23.0,0.21117391304347827
2012-04-02,0.5,9.0,0.2652222222222222
2012-04-03,0.5,19.0,0.2650526315789474
2012-04-04,0.61,19.0,0.22436842105263158
2012-04-05,0.61,13.0,0.23976923076923076
2012-04-09,0.61,13.0,0.2576923076923077
2012-04-10,0.61,16.0,0.23637499999999997
2012-04-11,0.5,10.0,0.17980000000000002
2012-04-12,0.61,19.0,0.08768421052631578
2012-04-13,0.5825,17.0,0.24217647058823535
2012-04-16,0.5825,20.0,0.16015000000000001
2012-04-17,0.6,24.0,0.18258333333333335
2012-04-18,0.6,38.0,0.22331578947368422
2012-04-19,0.6,26.0,0.24738461538461537
2012-04-20,0.6,29.0,0.24886206896551716
2012-04-23,0.6,19.0,0.27031578947368423
2012-04-24,0.6,20.0,0.3221
2012-04-25,0.59,13.0,0.2312307692307692
2012-04-26,0.55,17.0,0.23105882352941173
2012-04-27,0.55,19.0,0.24105263157894732
2012-04-30,0.55,19.0,0.18757894736842107
2012-05-01,0.44,10.0,0.24450000000000002
2012-05-02,0.53,13.0,0.25276923076923075
2012-05-03,0.53,13.0,0.11507692307692308
2012-05-04,0.53,18.0,0.24477777777777776
2012-05-07,0.53,21.0,0.21152380952380953
2012-05-08,0.53,13.0,0.10992307692307692
2012-05-09,0.42,18.0,0.18483333333333332
2012-05-10,0.42,26.0,0.22265384615384606
2012-05-11,0.42,12.0,0.19408333333333336
2012-05-14,0.42,24.0,0.2496666666666667
2012-05-15,0.43,9.0,0.16066666666666665
2012-05-16,0.43,13.0,0.2399230769230769
2012-05-17,0.33,19.0,0.19347368421052635
2012-05-18,0.33,18.0,0.2703333333333333
2012-05-21,0.32,19.0,0.2188947368421053
2012-05-22,0.34,23.0,0.2623043478260869
2012-05-23,0.34,44.0,0.31902272727272724
2012-05-24,0.42,20.0,0.2524
2012-05-25,0.41,51.0,0.2186862745098039
2012-05-29,0.39,13.0,0.22169230769230766
2012-05-30,0.38,9.0,0.21533333333333332
2012-05-31,0.38,16.0,0.24962499999999999
2012-06-01,0.45,12.0,0.25666666666666665
2012-06-04,0.3,21.0,0.23971428571428574
2012-06-05,0.3415,32.0,0.060468749999999995
2012-06-06,0.36,35.0,0.1966
2012-06-07,0.36,13.0,0.16615384615384615
2012-06-08,0.34,22.0,0.2172272727272727
2012-06-11,0.34,20.0,0.1999
2012-06-12,0.34,20.0,0.25975000000000004
2012-06-13,0.34,15.0,0.2733333333333334
2012-06-14,0.41,19.0,0.24331578947368424
2012-06-15,0.41,24.0,0.29575
2012-06-18,0.41,10.0,0.17970000000000003
2012-06-19,0.41,17.0,0.2326470588235294
2012-06-20,0.42,27.0,0.28937037037037044
2012-06-21,0.37,18.0,0.23827777777777776
2012-06-22,0.4,22.0,0.3317727272727273
2012-06-25,0.4,17.0,0.2275294117647058
2012-06-26,0.4,29.0,0.22165517241379315
2012-06-27,0.39,31.0,0.22770967741935488
2012-06-28,0.39,12.0,0.21650000000000003
2012-06-29,0.39,29.0,0.24093103448275865
2012-07-02,0.39,10.0,0.3342
2012-07-03,0.445,13.0,0.1912307692307692
2012-07-05,0.445,18.0,0.24744444444444444
2012-07-06,0.4,16.0,0.2801875
2012-07-09,0.405,24.0,0.30162500000000003
2012-07-10,0.4095,17.0,0.187
2012-07-11,0.4095,16.0,0.21137499999999998
2012-07-12,0.37200000000000005,16.0,0.26481249999999995
2012-07-13,0.395,17.0,0.36494117647058827
2012-07-16,0.38,16.0,0.23187499999999997
2012-07-17,0.38,52.0,0.1987692307692308
2012-07-18,0.38,26.0,0.1616923076923077
2012-07-19,0.5,59.0,0.241542372881356
2012-07-20,0.5,34.0,0.2718235294117647
2012-07-23,0.5,30.0,0.21726666666666666
2012-07-24,0.5,20.0,0.24354999999999988
2012-07-25,0.5,25.0,0.22604
2012-07-26,0.5,24.0,0.239
2012-07-27,0.5,26.0,0.25980769230769235
2012-07-30,0.36,15.0,0.34153333333333336
2012-07-31,0.36,18.0,0.2883888888888888
2012-08-01,0.36,14.0,0.09992857142857144
2012-08-02,0.27,7.0,0.23214285714285715
2012-08-03,0.27,23.0,0.2672608695652174
2012-08-06,0.49,13.0,0.19215384615384618
2012-08-07,0.49,14.0,0.2494285714285714
2012-08-08,0.49,12.0,0.3105833333333334
2012-08-09,0.49,11.0,0.36809090909090914
2012-08-10,0.49,18.0,0.25616666666666665
2012-08-13,0.49,20.0,0.26070000000000004
2012-08-14,0.49,18.0,0.2463333333333334
2012-08-15,0.49,25.0,0.20812
2012-08-16,0.49,24.0,0.12054166666666667
2012-08-17,0.49,21.0,0.23980952380952386
2012-08-20,0.49,15.0,0.18346666666666672
2012-08-21,0.49,26.0,0.21657692307692308
2012-08-22,0.4,24.0,0.24087500000000003
2012-08-23,0.4,13.0,0.1463846153846154
2012-08-24,0.4,18.0,0.19211111111111118
2012-08-27,0.4,21.0,0.30185714285714293
2012-08-28,0.4,17.0,0.2682941176470588
2012-08-29,0.28,9.0,0.29233333333333333
2012-08-30,0.28,9.0,0.22277777777777782
2012-08-31,0.31,21.0,0.2256190476190477
2012-09-04,0.31,15.0,0.2650666666666667
2012-09-05,0.31,10.0,0.2186
2012-09-06,0.31,22.0,0.22540909090909092
2012-09-07,0.31,15.0,0.19926666666666673
2012-09-10,0.345,9.0,0.29900000000000004
2012-09-11,0.345,26.0,0.2102692307692308
2012-09-12,0.345,17.0,0.18352941176470589
2012-09-13,0.365,25.0,0.23152
2012-09-14,0.365,18.0,0.30233333333333334
2012-09-17,0.365,13.0,0.26853846153846156
2012-09-18,0.365,83.0,0.233012048192771
2012-09-19,0.365,57.0,0.17508771929824557
2012-09-20,0.365,26.0,0.18942307692307692
2012-09-21,0.365,23.0,0.21782608695652178
2012-09-24,0.365,7.0,0.2065714285714286
2012-09-25,0.38,15.0,0.25493333333333335
2012-09-26,0.38,15.0,0.29946666666666666
2012-09-27,0.38,18.0,0.2454444444444444
2012-09-28,0.38,16.0,0.19656250000000003
2012-10-01,0.38,20.0,0.2116
2012-10-02,0.38,33.0,0.27330303030303027
2012-10-03,0.35,18.0,0.21766666666666667
2012-10-04,0.35,15.0,0.29633333333333334
2012-10-05,0.35,18.0,0.2926666666666667
2012-10-08,0.35,30.0,0.17936666666666667
2012-10-09,0.35,40.0,0.22094999999999998
2012-10-10,0.35,25.0,0.24216000000000001
2012-10-11,0.35,16.0,0.290625
2012-10-12,0.35,10.0,0.24379999999999996
2012-10-15,0.35,15.0,0.22646666666666668
2012-10-16,0.39399999999999996,15.0,0.17679999999999998
2012-10-17,0.39399999999999996,20.0,0.18630000000000005
2012-10-18,0.39399999999999996,41.0,0.1811219512195122
2012-10-19,0.39399999999999996,21.0,0.2520476190476191
2012-10-22,0.39399999999999996,27.0,0.15474074074074073
2012-10-23,0.39399999999999996,22.0,0.13299999999999998
2012-10-24,0.39399999999999996,12.0,0.2433333333333333
2012-10-25,0.39399999999999996,15.0,0.2502666666666667
2012-10-26,0.39399999999999996,23.0,0.2510869565217391
2012-10-31,0.39399999999999996,21.0,0.25076190476190474
2012-11-01,0.39399999999999996,25.0,0.2168
2012-11-02,0.39399999999999996,17.0,0.2749411764705882
2012-11-05,0.39399999999999996,24.0,0.1875
2012-11-06,0.39399999999999996,18.0,0.25961111111111107
2012-11-07,0.39399999999999996,13.0,0.1647692307692308
2012-11-08,0.39399999999999996,20.0,0.1648
2012-11-09,0.39399999999999996,14.0,0.27078571428571424
2012-11-12,0.5,12.0,0.28550000000000003
2012-11-13,0.5,15.0,0.23546666666666669
2012-11-14,0.5,26.0,0.13826923076923076
2012-11-15,0.5,17.0,0.2828823529411765
2012-11-16,0.5,26.0,0.35530769230769227
2012-11-19,0.5,25.0,0.21708
2012-11-20,0.5,14.0,0.2474285714285714
2012-11-21,0.5,19.0,0.2048421052631579
2012-11-23,0.5,13.0,0.2526153846153846
2012-11-26,0.5,21.0,0.1863809523809524
2012-11-27,0.5,24.0,0.2522916666666667
2012-11-28,0.5,105.0,0.26669523809523815
2012-11-29,0.4,16.0,0.2396875
2012-11-30,0.4,20.0,0.28875
2012-12-03,0.4,19.0,0.2539473684210526
2012-12-04,0.4,19.0,0.19257894736842107
2012-12-05,0.45,20.0,0.2063
2012-12-06,0.45,33.0,0.21263636363636365
2012-12-07,0.449,17.0,0.2409411764705883
2012-12-10,0.39,21.0,0.2323333333333333
2012-12-11,0.39,45.0,0.23484444444444447
2012-12-12,0.39,45.0,0.2199333333333333
2012-12-13,0.39,24.0,0.31704166666666667
2012-12-14,0.39,20.0,0.27779999999999994
2012-12-17,0.39,19.0,0.23342105263157892
2012-12-18,0.39,20.0,0.2556
2012-12-19,0.39,22.0,0.20618181818181816
2012-12-20,0.39,26.0,0.18015384615384614
2012-12-21,0.39,20.0,0.28035
2012-12-24,0.39,2.0,0.1295
2012-12-26,0.4504,4.0,0.18125
2012-12-27,0.4504,9.0,0.41488888888888886
2012-12-28,0.4504,1.0,0.0
2012-12-31,0.4504,8.0,0.332125
2013-01-02,0.495,12.0,0.24183333333333334
2013-01-03,0.495,25.0,0.26736
2013-01-04,0.495,13.0,0.18784615384615386
2013-01-07,0.495,22.0,0.3489090909090908
2013-01-08,0.511,27.0,0.2747777777777777
2013-01-09,0.52,12.0,0.2569166666666666
2013-01-10,0.52,12.0,0.22683333333333333
2013-01-11,0.52,30.0,0.2347666666666667
2013-01-14,0.52,22.0,0.20163636363636364
2013-01-15,0.52,18.0,0.3866111111111111
2013-01-16,0.52,22.0,0.3513636363636364
2013-01-17,0.52,23.0,0.2778260869565218
2013-01-18,0.52,33.0,0.2693030303030304
2013-01-22,0.546,17.0,0.2661764705882353
2013-01-23,0.546,16.0,0.21875000000000003
2013-01-24,0.44,22.0,0.26804545454545453
2013-01-25,0.44,22.0,0.27818181818181814
2013-01-28,0.44,11.0,0.19136363636363637
2013-01-29,0.44,24.0,0.2035833333333333
2013-01-30,0.42,24.0,0.21499999999999997
2013-01-31,0.42,21.0,0.16809523809523808
2013-02-01,0.4,26.0,0.28150000000000003
2013-02-04,0.4,44.0,0.15684090909090911
2013-02-05,0.38,37.0,0.20356756756756758
2013-02-06,0.38,31.0,0.1684516129032258
2013-02-07,0.38,30.0,0.21099999999999997
2013-02-08,0.43,23.0,0.2071304347826087
2013-02-11,0.43,32.0,0.26715625000000004
2013-02-12,0.43,65.0,0.22215384615384615
2013-02-13,0.5479999999999999,27.0,0.21362962962962964
2013-02-14,0.5479999999999999,23.0,0.19582608695652176
2013-02-15,0.5479999999999999,22.0,0.2216363636363637
2013-02-19,0.5479999999999999,21.0,0.229
2013-02-20,0.57,15.0,0.1703333333333333
2013-02-21,0.57,25.0,0.25256
2013-02-22,0.57,16.0,0.18562499999999998
2013-02-25,0.57,5.0,0.24799999999999994
2013-02-26,0.57,13.0,0.10207692307692308
2013-02-27,0.57,14.0,0.17657142857142857
2013-02-28,0.57,22.0,0.22277272727272726
2013-03-01,0.52,18.0,0.1996111111111111
2013-03-04,0.52,9.0,0.25333333333333335
2013-03-05,0.52,25.0,0.16571999999999998
2013-03-06,0.57,22.0,0.26513636363636367
2013-03-07,0.6,26.0,0.2271923076923077
2013-03-08,0.6,16.0,0.275875
2013-03-11,0.6,16.0,0.2516875
2013-03-12,0.6,39.0,0.13669230769230772
2013-03-13,0.627,24.0,0.22945833333333335
2013-03-14,0.627,41.0,0.3516341463414634
2013-03-15,0.627,31.0,0.33916129032258063
2013-03-18,0.627,29.0,0.2667931034482759
2013-03-19,0.57,34.0,0.20767647058823532
2013-03-20,0.57,44.0,0.28720454545454543
2013-03-21,0.68,29.0,0.2492068965517242
2013-03-22,0.68,13.0,0.214
2013-03-25,0.66,19.0,0.20336842105263156
2013-03-26,0.61,14.0,0.2748571428571428
2013-03-27,0.61,29.0,0.17151724137931038
2013-03-28,0.63,15.0,0.14086666666666667
2013-04-01,0.531,6.0,0.21199999999999997
2013-04-02,0.531,18.0,0.21133333333333335
2013-04-03,0.531,12.0,0.24725
2013-04-04,0.531,39.0,0.23820512820512818
2013-04-05,0.531,24.0,0.27033333333333337
2013-04-08,0.542,28.0,0.1474642857142857
2013-04-09,0.542,9.0,0.11877777777777777
2013-04-10,0.542,23.0,0.17686956521739128
2013-04-11,0.542,13.0,0.16176923076923075
2013-04-12,0.642,10.0,0.24009999999999998
2013-04-15,0.642,32.0,0.15081250000000004
2013-04-16,0.642,8.0,0.237375
2013-04-17,0.642,16.0,0.2441875
2013-04-18,0.6,7.0,0.2464285714285714
2013-04-19,0.6,21.0,0.11833333333333335
2013-04-22,0.6,21.0,0.24400000000000002
2013-04-23,0.6,20.0,0.34420000000000006
2013-04-24,0.6,21.0,0.24433333333333335
2013-04-25,0.68,14.0,0.18364285714285714
2013-04-26,0.69,15.0,0.18533333333333335
2013-04-29,0.82,16.0,0.245125
2013-04-30,0.82,26.0,0.22723076923076924
2013-05-01,0.81,19.0,0.18442105263157896
2013-05-02,0.81,15.0,0.1766
2013-05-03,0.81,22.0,0.26777272727272733
2013-05-06,0.81,20.0,0.1348
2013-05-07,0.81,25.0,0.1606
2013-05-08,0.81,20.0,0.19195
2013-05-09,0.81,13.0,0.19876923076923078
2013-05-10,0.8,18.0,0.18316666666666664
2013-05-13,0.8,10.0,0.26890000000000003
2013-05-14,0.8,17.0,0.06717647058823528
2013-05-15,0.8,43.0,0.19269767441860464
2013-05-16,0.8,40.0,0.2434
2013-05-17,0.85,21.0,0.126
2013-05-20,0.8290000000000001,14.0,0.2639285714285714
2013-05-21,0.83,12.0,0.11858333333333333
2013-05-22,0.83,17.0,0.2894705882352941
2013-05-23,0.86,12.0,0.26216666666666666
2013-05-24,0.86,21.0,0.38123809523809526
2013-05-28,0.86,19.0,0.12994736842105262
2013-05-29,0.86,16.0,0.22749999999999998
2013-05-30,0.85,4.0,0.3785
2013-05-31,0.85,21.0,0.3275714285714286
2013-06-03,0.85,21.0,0.2067619047619047
2013-06-04,0.85,43.0,0.19986046511627906
2013-06-05,0.85,12.0,0.35758333333333336
2013-06-06,0.85,10.0,0.2671
2013-06-07,0.85,24.0,0.16008333333333336
2013-06-10,0.85,14.0,0.2775
2013-06-11,0.85,25.0,0.20507999999999996
2013-06-12,0.85,23.0,0.26247826086956527
2013-06-13,0.85,15.0,0.2810666666666667
2013-06-14,0.95,13.0,0.20830769230769228
2013-06-17,0.95,14.0,0.17257142857142857
2013-06-18,0.95,7.0,0.13028571428571425
2013-06-19,0.95,15.0,0.1616
2013-06-20,0.95,19.0,0.23405263157894737
2013-06-21,0.95,14.0,0.307
2013-06-24,0.95,16.0,0.22768750000000004
2013-06-25,0.95,12.0,0.18008333333333335
2013-06-26,0.95,15.0,0.20993333333333333
2013-06-27,1.04,19.0,0.20847368421052634
2013-06-28,1.04,13.0,0.2423076923076923
2013-07-01,1.07,27.0,0.1454074074074074
2013-07-02,1.07,11.0,0.17563636363636365
2013-07-03,1.17,15.0,0.21080000000000002
2013-07-05,1.17,25.0,0.13344
2013-07-08,1.17,32.0,0.1738125
2013-07-09,1.17,10.0,0.16319999999999998
2013-07-10,1.17,16.0,0.26599999999999996
2013-07-11,1.17,15.0,0.24033333333333334
2013-07-12,1.17,19.0,0.33321052631578957
2013-07-15,1.29,15.0,0.1984
2013-07-16,1.29,18.0,0.13994444444444445
2013-07-17,1.17,18.0,0.20822222222222223
2013-07-18,1.17,18.0,0.1593888888888889
2013-07-19,1.194,11.0,0.18418181818181817
2013-07-22,1.194,18.0,0.20411111111111108
2013-07-23,1.194,17.0,0.1558235294117647
2013-07-24,1.42,14.0,0.21471428571428572
2013-07-25,1.48,11.0,0.2258181818181818
2013-07-26,1.48,11.0,0.16154545454545455
2013-07-29,1.4555,15.0,0.1577333333333333
2013-07-30,1.43,11.0,0.23436363636363636
2013-07-31,1.43,16.0,0.134875
2013-08-01,1.44,13.0,0.23138461538461538
2013-08-02,1.44,12.0,0.2383333333333333
2013-08-05,1.57,6.0,0.21816666666666665
2013-08-06,1.66,27.0,0.2651111111111111
2013-08-07,1.61,7.0,0.2724285714285714
2013-08-08,1.7,13.0,0.22415384615384612
2013-08-09,1.7,10.0,0.1384
2013-08-12,1.7,17.0,0.268235294117647
2013-08-13,1.7,15.0,0.25046666666666667
2013-08-14,1.7,22.0,0.14177272727272727
2013-08-15,1.7,16.0,0.1609375
2013-08-16,1.67,16.0,0.23418750000000005
2013-08-19,1.49,7.0,0.25314285714285717
2013-08-21,1.48,12.0,0.17124999999999999
2013-08-22,1.48,27.0,0.1552592592592593
2013-08-23,1.48,24.0,0.2515833333333333
2013-08-26,1.48,21.0,0.18852380952380954
2013-08-27,1.34,25.0,0.18948
2013-08-28,1.38,13.0,0.21615384615384617
2013-08-29,1.38,13.0,0.20723076923076922
2013-08-30,1.38,16.0,0.25506249999999997
2013-09-03,1.38,16.0,0.23856249999999996
2013-09-04,1.38,40.0,0.208625
2013-09-05,1.38,20.0,0.17305
2013-09-06,1.38,15.0,0.23446666666666666
2013-09-09,1.38,20.0,0.18644999999999998
2013-09-10,1.38,37.0,0.14372972972972975
2013-09-11,1.38,9.0,0.2733333333333333
2013-09-12,1.45,27.0,0.2227777777777778
2013-09-13,1.45,25.0,0.20232000000000003
2013-09-16,1.51,11.0,0.3316363636363636
2013-09-17,1.51,18.0,0.2149444444444444
2013-09-18,1.51,24.0,0.2961666666666667
2013-09-19,1.51,49.0,0.17457142857142857
