Year-Week,first_solar,meridian_energy,plug_power,siemens_gamesa,sunpower,sunrun
2012-14,0.060268484848484905,0.3351833333333334,0.31245,0.32293673469387735,0.22995535714285711,0.2699216981132076
2012-15,0.08723443579766539,0.332175,0.17284999999999998,0.2856265060240962,0.302866,0.2937557093425601
2012-16,0.06757973568281929,0.4606,0.0,0.2731280821917808,0.17628111111111114,0.2804498426683456
2012-17,0.023524275362318846,0.23407999999999998,0.20095,0.33475096153846157,0.26484935064935067,0.30237019230769174
2012-18,0.042808275862068985,0.4431,0.0,0.305941176470588,0.12299514563106796,0.2741141025641025
2012-19,0.016001025641025634,0.292825,0.18777142857142856,0.24618454545454538,0.11866666666666667,0.3112558352402739
2012-20,0.00023096085409252324,0.5320999999999999,-0.013423529411764707,0.3290909090909089,0.17878780487804877,0.27168181818181797
2012-21,0.08685393258426971,0.21346428571428572,-0.024113333333333334,0.41219693251533773,0.17106615384615387,0.19313743455497354
2012-22,0.035437278106508874,0.0146625,0.1217,0.40853717948717927,0.1280746666666667,0.2376224299065421
2012-23,0.12321322751322752,0.23186666666666667,0.17902352941176472,0.25199615384615387,0.19024047619047618,0.26718536585365854
2012-24,0.09425015822784799,0.31123500000000004,0.0,0.31192870370370357,0.19196212121212122,0.1872947368421053
2012-25,0.10466520467836263,0.37466086956521744,0.05188571428571429,0.3228491228070178,0.18448787878787878,0.2965471698113206
2012-26,0.11059687500000001,0.24081000000000005,0.1621222222222222,0.28769007633587795,0.2289666666666667,0.3267726190476192
2012-27,0.14358832487309647,0.7922666666666668,0.035124999999999997,0.36181621621621607,0.2430915254237289,0.2500636363636362
2012-28,0.12054210526315791,0.1077,0.08401764705882353,0.3555858407079644,0.1637428571428571,0.30025428571428575
2012-29,0.184519730941704,0.010349999999999998,0.12040571428571428,0.35298682926829333,0.18369135802469136,0.24417090909090908
2012-30,0.11585867768595041,0.2984454545454546,0.13335625,0.3502146853146856,0.13825857142857143,0.36222256944444386
2012-31,0.17316305555555536,0.0306090909090909,0.06216842105263158,0.3832590909090909,0.08936629213483147,0.2702106382978721
2012-32,0.13539637305699476,0.2784714285714286,0.10201428571428572,0.34762976190476164,0.1703655172413792,0.25725833333333337
2012-33,0.15404166666666663,0.3986000000000001,-0.13062222222222225,0.2944686440677964,0.044866197183098595,0.25830833333333336
2012-34,0.10943535353535358,0.4071222222222223,0.4019,0.29161652892561984,0.2442438596491228,0.31259411764705886
2012-35,0.10158208409506402,0.09444999999999999,-0.02965,0.3410806818181817,0.13656,0.2491730158730159
2012-36,0.11827268722466962,0.40878876404494363,0.0742,0.30252352941176464,0.15260377358490568,0.29980625000000005
2012-37,0.15375620300751877,0.23947333333333332,0.1591,0.3542679999999998,0.2150748091603053,0.326679069767442
2012-38,0.1275985882352939,0.29960000000000003,0.3771,0.22750045871559643,0.3938586206896551,0.29460000000000003
2012-39,0.12234908536585339,0.5636099999999999,0.12744444444444444,0.34058399999999994,0.276839534883721,0.38805416666666676
2012-40,0.09657432646592701,0.39161666666666667,0.3110807692307692,0.35615000000000047,0.12227419354838712,0.347835294117647
2012-41,0.13356144067796602,0.00969999999999999,-0.09883076923076925,0.3110007299270075,0.27894431818181825,0.2644642857142857
2012-42,0.13008872679045094,0.07976666666666667,0.19080215053763416,0.3016936000000001,0.1561950617283951,0.2697342465753425
2012-43,0.16078190954773858,0.189425,0.12148823529411766,0.27031249999999996,0.21782159090909084,0.33355370370370363
2012-44,0.1318770065075921,0.4260999999999999,0.043914285714285725,0.2746970297029702,0.02030361445783133,0.3865463768115942
2012-45,0.15812094017094008,0.35735,0.10297777777777778,0.3035439999999999,0.19549999999999998,0.28875581395348837
2012-46,0.13464744094488162,0.3896454545454546,0.07294285714285716,0.29102960000000005,0.15409264705882353,0.2142706896551724
2012-47,0.14956747572815535,0.14499333333333336,0.229525,0.2876985401459855,0.17034857142857146,0.09358613861386138
2012-48,0.13571764044943804,0.4914,0.12196666666666668,0.3792698979591837,0.33585362318840584,0.24971666666666661
2012-49,0.1543871465295627,0.2387842105263158,0.16295833333333334,0.322946153846154,0.27401414634146326,0.22738732394366187
2012-50,0.148824427480916,0.10014285714285716,0.0,0.32520294117647097,0.218710576923077,0.13078715596330276
2012-51,0.15653497942386835,0.25570000000000004,-0.02519444444444444,0.3143705357142857,0.19262976190476183,0.2803871794871795
2012-52,0.11951775700934578,-0.2815875,0.0,0.3852399999999999,0.21898800000000002,0.12795238095238096
2012-53,0.24062173913043483,0.57555,0.08808,0.5407818181818183,0.1423,0.04064615384615385
2013-00,0.18449009584664544,0.295125,-0.045533333333333335,0.32623793103448273,0.1384512027491409,0.27455526315789475
2013-01,0.1250550279329609,0.38473913043478264,0.15417272727272732,0.38281864406779653,0.15831687500000005,0.29646129032258073
2013-02,0.11271169354838712,0.20326666666666662,0.12364333333333338,0.4059728000000003,0.22981012658227845,0.20981267605633805
2013-03,0.11256158730158729,0.21361999999999998,0.1496111111111111,0.3906471074380169,0.18118717948717952,0.22637297297297296
2013-04,0.10407834757834752,0.15868888888888888,0.1628166666666667,0.3199137681159424,0.15938444444444444,0.23575040000000005
2013-05,0.12276593806921665,0.2608833333333333,0.15429444444444443,0.26960781250000015,0.12206543209876539,0.30368787878787884
2013-06,0.16050308943089417,0.17071250000000002,0.0680392857142857,0.32583863636363675,0.10432642642642642,0.18798130841121485
2013-07,0.1392427745664738,0.23220000000000005,0.09294444444444444,0.3340675438596492,0.09622387096774203,0.06333608247422681
2013-08,0.07649308641975311,0.6448692307692308,0.20018207547169803,0.2533785714285714,0.22189910313901334,0.19618316831683166
2013-09,0.13666763358778639,0.9217,0.18199387755102037,0.35031833333333356,0.2467264,0.17630377358490573
2013-10,0.10473707865168536,0.4690181818181818,0.19488787878787875,0.3787159763313616,0.16488947368421053,0.3068987903225806
2013-11,0.11598984547461363,0.25226,0.10163888888888889,0.34434534883720974,0.1501566666666667,0.28601981981981967
2013-12,0.11300833333333334,0.25072083333333334,0.020630952380952382,0.27376530612244876,0.23937941176470587,0.21237499999999995
2013-13,0.11465555555555557,0.1020375,0.17940492957746487,0.34092272727272727,0.13816363636363638,0.15202767295597483
2013-14,0.1224288806431663,0.3709071428571429,0.12355000000000002,0.23011666666666647,0.1504474226804124,0.2321377192982456
2013-15,0.13430723514211884,0.46677333333333315,0.026582608695652172,0.26060106382978704,0.24354615384615377,0.2038442975206608
2013-16,0.12647602108036862,0.5047099999999998,0.06163125000000001,0.36268829787234036,0.1813097142857143,0.2707476094817213
2013-17,0.13457357512953363,0.41802799999999996,0.029252380952380946,0.31610720720720714,0.13789907407407415,0.268225
2013-18,0.10742103559870536,0.32182000000000005,0.1732393442622951,0.22790673076923065,0.15687695473251026,0.16648701298701302
2013-19,0.11546581196581195,0.3348506493506492,0.021073076923076917,0.27232374100719425,0.15511055555555556,0.2594618181818182
2013-20,0.1165924670433144,0.3183833333333333,0.1790005847953214,0.39815662650602396,0.10763067729083667,0.26419393939393937
2013-21,0.12663234421364977,0.33466615384615356,0.1523522222222222,0.36020144927536213,0.1757864197530864,0.23026666666666665
2013-22,0.13515311203319502,0.45814375,0.14296896551724142,0.2904824999999998,0.27632418300653594,0.09453170731707315
2013-23,0.12275672413793097,0.34666470588235293,0.16377258064516123,0.3225855670103093,0.235153448275862,0.013887999999999989
2013-24,0.11254523809523807,0.38697857142857145,0.11402777777777777,0.3254011904761904,0.24951739130434786,0.10630263157894745
2013-25,0.1630439446366782,0.3290222222222222,0.17793124999999999,0.1631806201550387,0.2996864285714284,0.21706446601941778
2013-26,0.222006474820144,0.351770588235294,0.15088271604938275,0.2013990909090908,0.20190937499999992,0.14815844155844154
2013-27,0.10021304347826084,0.03636,0.28235652173913034,0.3156545454545454,0.2248802139037433,0.2669311475409836
2013-28,0.12214625850340137,0.1102625,0.1378285714285714,0.26347142857142836,0.16054180327868847,0.2519709677419355
2013-29,0.13263636363636366,0.3447571428571429,0.19203333333333333,0.2810325301204819,0.19059509803921568,0.20705714285714288
2013-30,0.12304677419354841,-0.2134678571428572,0.1968682352941176,0.29109583333333316,0.14141801470588233,0.19200333333333336
2013-31,0.06152172131147543,0.42362112676056346,0.1581418478260868,0.30057999999999985,0.13325736842105265,0.08293650793650795
2013-32,0.08366397058823528,0.50159,0.16233529411764705,0.3050977777777776,0.1901555555555557,0.12641929824561407
2013-33,0.10843535911602212,0.39557040816326533,0.17281839080459774,0.29449027777777775,0.22891438848920873,0.16382000000000002
2013-34,-0.03588176100628931,0.3293888888888889,0.14996599999999996,0.334663725490196,0.17390760869565208,0.18307435897435897
2013-35,0.11806969696969698,0.32067142857142855,0.08637157894736841,0.30188833333333326,0.19141962616822433,0.6402230769230765
2013-36,0.11819523809523812,0.3538571428571429,0.1299985074626866,0.2613827067669172,0.17262818181818185,0.2746088709677418
2013-37,0.1971278606965174,0.34141684210526296,0.19436526315789468,0.32985483870967747,0.22957127659574467,0.1810906976744186
2013-38,0.20409126637554578,0.20771666666666674,0.127669,0.23993142857142855,0.19604639175257732,0.18917173913043484
2013-39,0.1789865517241378,0.5152634146341465,0.16798645833333337,0.26647906976744173,0.18401818181818166,0.15355384615384618
2013-40,0.19574429223744297,0.43278,0.10442840236686392,0.3372321739130435,0.2057806451612903,0.12543947368421052
2013-41,0.18533506493506496,0.6142444444444445,0.15556800000000004,0.34234152542372887,0.12251574468085105,0.307425
2013-42,0.1546826424870466,0.3994289156626505,0.02034878048780488,0.35844806201550383,0.13734358974358976,0.23189493670886063
2013-43,0.13845605234460176,0.3808116279069767,0.14963902439024387,0.3074735042735042,0.2119337883959042,0.24707111111111116
2013-44,0.1364370454545455,0.2591769230769231,0.2016118421052633,0.3404,0.13013832752613239,0.1879396226415094
2013-45,0.20293344827586204,0.29155000000000003,0.1229737142857143,0.31065000000000004,0.2239395480225988,0.24741794871794878
2013-46,0.18863072289156615,0.23623333333333335,0.2856433673469383,0.34000077519379857,0.16945917159763313,0.21740000000000004
2013-47,0.17212411347517728,0.7595615384615383,0.22981159420289923,0.32167301587301583,0.17292416666666663,0.2290228571428572
2013-48,0.15775034965034954,0.39026875000000005,0.16240513043478266,0.32603235294117655,0.15725798319327727,0.175710447761194
2013-49,0.09492730769230767,0.3152,0.15037922794117609,0.2231608108108107,0.2175875675675675,0.2542961538461539
2013-50,0.1932720930232557,0.3139,0.08301236559139782,0.3531672811059911,0.3072219101123596,0.0
2013-51,0.15395762711864408,0.37495,0.2139675324675324,0.3161678571428571,0.26784615384615384,0.04099257142857142
2013-52,0.23311090909090912,,0.2000593220338983,0.21074782608695655,0.23621636363636367,0.23534545454545464
2014-00,0.1893873684210526,0.2732,0.1381645539906102,0.21102800000000005,0.23939657534246567,0.2840238095238096
2014-01,0.10540364806866938,-0.2732,0.14290206433029304,0.37390697674418594,0.19461736842105268,0.1346197368421053
2014-02,0.15749105691056886,0.23786666666666667,0.1421989813242782,0.38577846153846146,0.22206808510638293,0.1968472222222222
2014-03,0.11610373831775703,0.3171142857142856,0.0922883064516129,0.3831627450980392,0.19221437908496733,0.20346835443037978
2014-04,0.11938421052631579,0.12390000000000001,0.11970074999999987,0.36866249999999995,0.19415535714285714,0.36054930232558163
2014-05,0.13488148148148155,0.4448166666666667,0.11281877256317693,0.30680235294117636,0.19157260273972607,0.12600635400907717
2014-06,0.11693983286908072,0.20117272727272725,0.1669103792415167,0.36837176470588223,0.238017117117117,0.23150434782608661
2014-07,0.1592598214285713,0.3142352941176471,0.12326436781609196,0.2975416666666664,0.22232112676056343,0.15051212121212124
2014-08,0.08538219298245596,0.41445,0.152477724550898,0.35480000000000034,0.2316868131868131,0.15919210526315788
2014-09,0.11009424920127783,0.18152000000000001,0.1560939247111441,0.40361931818181823,0.21452631578947357,0.2979617021276596
2014-10,0.1444874396135265,0.22759285714285715,0.12141203672787938,0.3331883720930231,0.2662954128440367,0.3621317073170733
2014-11,0.16294640926640944,0.26112727272727276,0.10550159939070834,0.32006517412935337,0.2554037037037037,0.16646455696202525
2014-12,0.131548,0.24327142857142858,0.12832866117000402,0.3654699115044248,0.16843516483516474,0.08010900473933646
2014-13,0.1602485294117646,0.1024,0.1305439428571432,0.2973964285714284,0.16495867768595035,0.1500826446280992
2014-14,0.14639585365853652,0.29986999999999997,0.10418270509977817,0.3652978723404255,0.23680180180180174,0.22487731958762885
2014-15,0.13334152046783623,0.4368000000000001,0.1525269819193322,0.32653306451612907,0.2157409836065573,0.1179390476190476
2014-16,0.129119801980198,-0.10174285714285716,0.11400585365853672,0.380639130434783,0.1845325976230901,0.3128079545454547
2014-17,0.18015210526315784,-0.0973142857142857,0.12337064017660046,0.3529992248062016,0.25486509090909076,0.2858539501039503
2014-18,0.1504183760683761,0.4775142857142857,0.11844005891016189,0.3357620689655174,0.41888295081967214,0.07437581395348837
2014-19,0.1214434615384615,0.18991250000000004,0.13482984375000043,0.31190265486725643,0.5252364661654141,0.23402692307692297
2014-20,0.20131511254019266,0.27165000000000006,0.18123010526315783,0.3123600000000001,0.5246072874493932,0.15696216216216197
2014-21,0.2299786290322579,0.44095,0.21853486842105302,0.31076982758620675,0.5061700000000006,0.2650116279069768
2014-22,0.15606579804560236,0.34888,0.18077448979591837,0.29912866242038216,0.3264358916478557,0.274495918367347
2014-23,0.15775250000000002,0.12903333333333333,0.13908240740740746,0.27329507042253526,0.389520947630923,0.36812500000000015
2014-24,0.14329676724137916,0.23899999999999996,0.14660189098998874,0.31523245614035084,0.32924488734835394,0.3631630769230767
2014-25,0.11848436363636361,-0.08516666666666668,0.11481860000000009,0.32217127659574457,0.28706939203354337,0.2024866666666667
2014-26,0.24662740384615386,0.2508125,0.1800929046563189,0.31612608695652167,0.45158513931888544,0.10187039473684206
2014-27,0.10880000000000004,0.3797111111111111,0.13858167938931304,0.25767961165048536,0.38177486033519586,0.2671017793594308
2014-28,0.10508812500000002,0.5393,0.15812217261904746,0.26140645161290316,0.5290375609756104,0.2542688172043009
2014-29,0.14162985074626872,0.4914,0.13201451204055784,0.30856451612903224,0.5253550675675681,0.2786176470588234
2014-30,0.13098115015974432,0.319275,0.16079949238578645,0.36106470588235284,0.15375280898876392,0.17951639344262302
2014-31,0.11790614285714292,0.2732,0.11380980926430506,0.34912758620689643,0.1703608,0.21948941176470585
2014-32,0.0598244827586207,0.0664,0.14447530737704897,0.25887183098591543,0.22876785714285716,0.11217080745341633
2014-33,0.07580212765957445,0.47520526315789485,0.09669171122994644,0.274136842105263,0.26913973799126667,0.27704396887159527
2014-34,0.11789665071770333,0.29749375,0.11924916864608075,0.3071593749999999,0.24845602409638554,0.2591190140845068
2014-35,0.21627886792452827,0.33572500000000005,0.11007758620689656,0.2460154761904761,0.2999068027210881,0.26487694915254195
2014-36,0.11879910714285714,0.4264375,0.13518559322033877,0.34560224719101124,0.34808407079646003,0.2781130952380951
2014-37,0.07844659090909085,0.28207499999999996,0.1054590909090909,0.2434825581395347,0.2079954887218045,0.27704105263157897
2014-38,0.10338666666666665,0.30110909090909094,0.1427295454545453,0.26968242424242417,0.16952108843537417,0.33825298507462653
2014-39,0.14205193133047214,0.30305000000000004,0.15656578947368424,0.18310672645739914,0.218144827586207,0.14119473684210523
2014-40,0.07667317880794698,0.22365000000000002,0.16258772802653404,0.3118291666666661,0.1962677018633539,0.2757918367346938
2014-41,0.10391042944785277,0.06192857142857144,0.1508544303797468,0.24250454545454547,0.19352182741116739,0.3040599999999999
2014-42,0.11662384615384619,0.27905555555555556,0.1622240740740739,0.2623723076923076,0.24810259740259735,0.38294188034188065
2014-43,0.05994329896907217,0.10870000000000002,0.1132219281663514,0.26900510204081624,0.1766795833333333,0.4083276315789465
2014-44,0.06571031746031744,0.0627111111111111,0.12767755681818188,0.26545726495726485,0.2081810975609756,0.22547499999999998
2014-45,0.0767002941176471,0.3497176470588236,0.058334755463059315,0.23589809523809524,0.14643734015345264,0.16810689655172412
2014-46,0.1560463215258853,0.49864444444444445,0.15385276381909546,0.28205099009901025,0.2222239690721647,0.12121741573033708
2014-47,0.14647148594377507,0.30634374999999997,0.27242096774193536,0.2037675213675213,0.2603841269841269,0.20349047619047622
2014-48,0.11806572769953061,0.409175,,0.19834999999999992,0.22587362637362643,0.18039148936170213
2014-49,0.13720590809628003,0.2658210526315789,,0.2719379084967322,0.23532679738562093,0.11523684210526317
2014-50,0.11125996131528033,0.4085956521739131,,0.2751726495726495,0.2543973282442749,0.15988800000000006
2014-51,0.08073391812865496,0.16785,0.0,0.24044833333333335,0.21811726618705035,0.2375981818181817
2014-52,0.11672800000000003,0.37035,0.2206954285714285,0.24180476190476186,0.19049078947368417,0.29392666666666667
2015-00,0.146335,0.6384883720930232,0.15139000000000002,0.30322,0.3501111111111111,0.2899857142857143
2015-01,0.13896345291479806,0.38918571428571436,0.17851029810298089,0.2584272727272727,0.20832524752475232,0.2297633663366337
2015-02,0.12815375722543346,0.22530000000000006,0.2529633744855967,0.2397696629213484,0.21829605263157884,0.14688295454545452
2015-03,0.11901646586345374,0.14539000000000005,0.26721040462427736,0.2602030303030303,0.25807851851851843,0.25262818181818186
2015-04,0.12621335616438353,0.23464000000000002,0.16455989583333303,0.2553986206896552,0.16814417177914107,0.12214888888888885
2015-05,0.15410239726027392,0.18304285714285712,0.29220728744939267,0.2285101449275363,0.24082473118279565,0.2423743749999999
2015-06,0.12678914185639234,0.36349090909090914,0.18290435280641476,0.3181406451612904,0.22933125000000015,0.12039137931034485
2015-07,0.12212275280898875,0.4193261904761903,0.2559602605863191,0.2101457627118645,0.19177124183006533,0.13280120481927712
2015-08,0.13075597189695554,0.32732000000000006,0.23675375000000004,0.2867503144654086,0.10775658105939002,0.22569756097560978
2015-09,0.10569497354497347,0.023308333333333393,0.16838053527980543,0.22752711864406777,0.23814432432432425,0.15532916666666663
2015-10,0.12727197802197787,0.40488750000000007,0.22837263843648212,0.24209211822660107,0.26004549180327863,0.2686524193548388
2015-11,0.12708472222222214,0.43136,0.10582070552147241,0.29024295774647885,0.24125792682926828,0.10200724233983284
2015-12,0.18722691131498467,0.4098875,0.2559299035369775,0.20025517241379306,0.2485872413793102,-0.0463675324675321
2015-13,0.1712198380566803,0.37777499999999997,0.18510919540229878,0.3043587412587415,0.46172823920265865,0.14841666666666656
2015-14,0.0933203438395416,0.36947142857142856,0.2045624338624334,0.2618815126050419,0.5484796536796508,0.16030000000000003
2015-15,0.08806470588235298,0.28052,0.13674784482758603,0.22031259259259248,0.14888963414634118,0.17966711864406804
2015-16,0.09598328981723243,0.20656999999999998,0.20674197952218415,0.2634719696969697,0.13448988095238107,0.257713333333333
2015-17,0.12460779896013843,0.36531333333333343,0.2137118811881188,0.282204424778761,0.25085243445692873,0.14912010309278345
2015-18,0.18303774509803916,0.09106666666666667,0.2450854901960785,0.2760630252100839,0.1337407035175879,0.1200145161290321
2015-19,0.22559257540603256,-0.16047999999999998,0.19789910179640707,0.2824245454545454,0.15070916334661355,0.06477695167286243
2015-20,0.26602646706586985,0.23732857142857142,0.26029817708333436,0.25526118421052635,0.13054933920704834,0.08086344086021506
2015-21,0.09095671052631564,0.2968545454545455,0.14644636015325666,0.2174775280898876,0.09028095238095238,0.08185405405405408
2015-22,0.10644505776636702,-0.35215,0.17360586538461578,0.341021794871795,0.11243368421052623,0.2686202325581396
2015-23,0.19000851063829788,0.57234,0.2593455045871563,0.3344903614457831,0.2057780487804879,0.16399831932773107
2015-24,0.18974364592462806,0.47126,0.18688734177215188,0.3234990825688075,0.2319633027522934,0.24527909836065567
2015-25,0.12175880923450798,0.3350666666666666,0.22025911047345756,0.275418674698795,0.27627215686274503,0.10969419354838723
2015-26,0.19206964809384153,0.29493500000000006,0.2610331114808657,0.16162840236686382,0.2969486033519553,0.18049304812834285
2015-27,0.187350853242321,0.328675,0.21422941729323328,0.01719155555555563,0.31506352941176474,0.07809714285714286
2015-28,0.2017189265536722,0.5918249999999999,0.25579819819819877,0.22657373271889397,0.25802776025236607,0.1652912676056337
2015-29,0.2335090206185569,0.41110833333333335,0.2051124423963138,0.3128049999999999,0.32908272251308907,0.1610097505668934
2015-30,0.17895894308943094,0.4517150000000001,0.17237078085642307,0.3081888059701493,0.15918311688311695,0.26653230088495566
2015-31,0.16764350364963504,0.4085476923076919,0.14607646551724154,0.2564026086956521,0.2251556910569104,0.11455329768270946
2015-32,0.1708560794044662,0.6135666666666667,0.15720694789081865,0.2829499999999999,0.22872694610778424,0.09653553113553115
