Date,neg,neu,pos,compound
2011-02-22,0.014154761904761906,0.7858452380952382,0.19999999999999993,0.2959404761904761
2011-02-23,0.03142424242424243,0.7512121212121214,0.21734848484848482,0.28015454545454554
2011-02-24,0.0415,0.8269047619047618,0.1315833333333333,0.13489285714285712
2011-02-25,0.04331818181818181,0.828030303030303,0.12865151515151518,0.13005909090909096
2011-02-26,0.03945161290322581,0.8563548387096774,0.10419354838709675,0.0900774193548387
2011-02-27,0.020142857142857146,0.9318857142857143,0.047971428571428575,0.046328571428571434
2011-02-28,0.027488372093023253,0.8835813953488372,0.08893023255813956,0.08832325581395349
2011-03-01,0.028343434343434344,0.9013939393939395,0.07028282828282831,0.07734747474747476
2011-03-02,0.004307317073170731,0.9194731707317071,0.07621951219512196,0.12430097560975609
2011-03-03,0.039338709677419356,0.8397177419354839,0.12091935483870972,0.15015241935483864
2011-03-04,0.03051851851851852,0.7817777777777777,0.18770370370370368,0.23122592592592592
2011-03-05,0.022461538461538463,0.8425769230769232,0.13496153846153844,0.2022653846153846
2011-03-06,0.0,0.8777222222222222,0.12227777777777778,0.1930166666666667
2011-03-07,0.01908955223880597,0.8286119402985075,0.15229850746268658,0.22074328358208947
2011-03-08,0.024211538461538458,0.7878076923076927,0.18798076923076928,0.22771346153846148
2011-03-09,0.00884375,0.7556093750000001,0.23554687500000002,0.3902515625000001
2011-03-10,0.045214285714285714,0.7604285714285715,0.19438095238095238,0.2625761904761904
2011-03-11,0.005925,0.7908000000000002,0.203275,0.3322849999999999
2011-03-12,0.0,0.8803529411764704,0.11964705882352943,0.20699411764705883
2011-03-13,0.049416666666666664,0.7995000000000001,0.15108333333333332,0.121
2011-03-14,0.06333333333333332,0.7895809523809522,0.14705714285714283,0.12060380952380946
2011-03-15,0.04431612903225805,0.8297741935483871,0.1259032258064516,0.11348322580645157
2011-03-16,0.037108695652173916,0.8644347826086956,0.09845652173913046,0.09705869565217393
2011-03-17,0.036084507042253515,0.8167394366197175,0.1471971830985915,0.1622147887323942
2011-03-18,0.030043859649122807,0.8395263157894741,0.13043859649122808,0.16688508771929814
2011-03-19,0.02053488372093023,0.8060465116279069,0.1734186046511628,0.2522116279069767
2011-03-20,0.02125,0.8728333333333333,0.10591666666666666,0.15143333333333334
2011-03-21,0.04941538461538462,0.7812769230769229,0.16929230769230763,0.22966153846153842
2011-03-22,0.021615384615384616,0.8078461538461537,0.17059615384615384,0.2137173076923077
2011-03-23,0.03125531914893617,0.8130425531914894,0.1557234042553192,0.21284255319148934
2011-03-24,0.04103703703703703,0.837814814814815,0.12114814814814813,0.1457574074074074
2011-03-25,0.024785714285714282,0.7268333333333333,0.2483571428571429,0.374452380952381
2011-03-26,0.07159999999999998,0.7151333333333334,0.21339999999999998,0.2675133333333334
2011-03-27,0.0,0.7732142857142856,0.2267857142857143,0.413585714285714
2011-03-28,0.017177215189873418,0.831835443037974,0.1509873417721517,0.22675443037974663
2011-03-29,0.027348314606741565,0.783988764044944,0.18865168539325833,0.287474157303371
2011-03-30,0.021920634920634924,0.7957777777777778,0.1823174603174603,0.25270158730158726
2011-03-31,0.02373404255319149,0.7937340425531914,0.182531914893617,0.24738936170212766
2011-04-01,0.02559090909090909,0.8622575757575758,0.11213636363636367,0.14895151515151517
2011-04-02,0.07511764705882353,0.8354117647058824,0.08947058823529411,0.05176470588235296
2011-04-03,0.06053846153846153,0.7883076923076924,0.15115384615384614,0.16517307692307692
2011-04-04,0.00976923076923077,0.822692307692308,0.16753846153846155,0.26084358974358973
2011-04-05,0.014366666666666665,0.7775,0.20813333333333323,0.31875
2011-04-06,0.01449152542372881,0.8275254237288138,0.1579661016949153,0.22453898305084752
2011-04-07,0.02555128205128205,0.8246538461538463,0.1497820512820513,0.2279589743589743
2011-04-08,0.05492957746478872,0.806901408450704,0.13816901408450705,0.11543943661971832
2011-04-09,0.02747368421052631,0.8599736842105263,0.11255263157894735,0.18143157894736842
2011-04-10,0.06488235294117647,0.8246470588235294,0.11047058823529413,0.07636470588235295
2011-04-11,0.012157894736842107,0.8172807017543858,0.170561403508772,0.23884561403508778
2011-04-12,0.02857333333333333,0.7750799999999998,0.19634666666666667,0.2948186666666668
2011-04-13,0.04968181818181819,0.8154204545454543,0.13488636363636358,0.1803784090909091
2011-04-14,0.04433050847457628,0.7945762711864405,0.1610677966101695,0.19302118644067792
2011-04-15,0.03140625,0.8233203125000004,0.1452734375,0.1838453125
2011-04-16,0.04164615384615384,0.762953846153846,0.19547692307692302,0.26156615384615384
2011-04-17,0.042812282734646594,0.7017392815758988,0.25544727694090397,0.31233650057937445
2011-04-18,0.04266141732283465,0.7729763779527562,0.18434645669291333,0.23547677165354305
2011-04-19,0.06932758620689654,0.7897327586206897,0.1409396551724138,0.13355603448275863
2011-04-20,0.030094736842105257,0.8394842105263159,0.13040000000000002,0.16860421052631577
2011-04-21,0.012,0.7864545454545457,0.20154545454545453,0.33973030303030305
2011-04-22,0.013666666666666667,0.8209259259259261,0.16538888888888886,0.2685296296296297
2011-04-23,0.0,0.7917857142857142,0.20821428571428569,0.31358571428571436
2011-04-24,0.02203846153846154,0.7266153846153848,0.2513461538461538,0.35146923076923076
2011-04-25,0.007825,0.8088750000000001,0.183275,0.274485
2011-04-26,0.023260869565217394,0.8184999999999999,0.1582391304347826,0.22244130434782605
2011-04-27,0.013127659574468084,0.9219078014184398,0.06495744680851064,0.08515673758865248
2011-04-28,0.012454545454545456,0.8106115702479342,0.17694214876033051,0.26316694214876024
2011-04-29,0.036811475409836064,0.872139344262295,0.09104918032786882,0.09136311475409836
2011-04-30,0.02677272727272727,0.8280454545454543,0.1451818181818182,0.17128636363636368
2011-05-01,0.005825581395348837,0.9189418604651166,0.0752325581395349,0.13348139534883724
2011-05-02,0.07807575757575758,0.8108939393939392,0.11106060606060603,0.046562121212121214
2011-05-03,0.04139024390243903,0.8711707317073172,0.08742276422764228,0.08833821138211385
2011-05-04,0.02934615384615379,0.8808597285067875,0.08980542986425337,0.10292194570135765
2011-05-05,0.027966292134831466,0.7918876404494383,0.18015730337078653,0.2403561797752809
2011-05-06,0.03774444444444445,0.8137222222222222,0.14853333333333332,0.17787999999999995
2011-05-07,0.0,0.7937391304347825,0.20626086956521741,0.3285478260869565
2011-05-08,0.029,0.8439545454545452,0.12699999999999997,0.1609909090909091
2011-05-09,0.021218749999999998,0.8071249999999998,0.1716562500000001,0.2517333333333331
2011-05-10,0.033577777777777776,0.7730666666666668,0.1933777777777777,0.2283888888888889
2011-05-11,0.024098901098901098,0.8199670329670332,0.15594505494505498,0.20938571428571426
2011-05-12,0.1185384615384615,0.7841818181818169,0.09727972027972026,-0.017705594405594396
2011-05-13,0.06037837837837838,0.8030270270270268,0.13660810810810814,0.13816756756756757
2011-05-14,0.016230769230769233,0.786,0.19776923076923078,0.3140692307692307
2011-05-15,0.023249999999999996,0.8082500000000001,0.1685833333333333,0.29202500000000003
2011-05-16,0.07,0.7820925925925928,0.1479074074074074,0.14302777777777773
2011-05-17,0.027,0.8243658536585364,0.1486341463414634,0.16525121951219512
2011-05-18,0.0648103448275862,0.7851034482758621,0.15008620689655175,0.17443793103448268
2011-05-19,0.03834848484848485,0.7685151515151518,0.1931515151515151,0.25306515151515147
2011-05-20,0.014380000000000002,0.7578,0.22782000000000008,0.3369479999999999
2011-05-21,0.016923076923076926,0.776923076923077,0.2061538461538462,0.3066653846153846
2011-05-22,0.02033333333333333,0.8111111111111111,0.16855555555555554,0.26462222222222226
2011-05-23,0.011461538461538464,0.7909871794871794,0.19755128205128203,0.28650128205128195
2011-05-24,0.023239583333333338,0.7589895833333329,0.21778125000000004,0.3128093749999998
2011-05-25,0.06418499999999999,0.7119700000000002,0.22395999999999996,0.31515400000000043
2011-05-26,0.02734939759036144,0.8069277108433736,0.1657228915662651,0.2230795180722891
2011-05-27,0.014196428571428572,0.7864464285714287,0.1993571428571428,0.2713946428571428
2011-05-28,0.0,0.7766666666666666,0.2233333333333333,0.3112666666666667
2011-05-29,0.007083333333333334,0.9105,0.08241666666666667,0.15778333333333336
2011-05-30,0.011542857142857143,0.8118857142857143,0.17654285714285714,0.2761628571428571
2011-05-31,0.019859649122807018,0.8185964912280699,0.16154385964912274,0.24936140350877187
2011-06-01,0.028869565217391303,0.8009565217391303,0.17017391304347826,0.24319347826086948
2011-06-02,0.030471698113207546,0.82311320754717,0.14639622641509434,0.18785283018867924
2011-06-03,0.00703030303030303,0.728909090909091,0.2640606060606061,0.37814545454545456
2011-06-04,0.00385,0.76535,0.23080000000000003,0.37732
2011-06-05,0.028958333333333336,0.7975833333333336,0.17350000000000002,0.2872791666666667
2011-06-06,0.034804347826086955,0.8619999999999999,0.10321739130434782,0.12403695652173916
2011-06-07,0.04312987012987013,0.8426103896103893,0.11424675324675325,0.14512207792207782
2011-06-08,0.07343529411764708,0.8337764705882351,0.09278823529411766,0.035375294117647046
2011-06-09,0.033461538461538466,0.7724871794871794,0.19405128205128205,0.2381782051282051
2011-06-10,0.02167741935483871,0.7897903225806451,0.18851612903225803,0.265608064516129
2011-06-11,0.0344,0.8039,0.1617,0.27070999999999995
2011-06-12,0.024181818181818183,0.8036363636363636,0.17218181818181819,0.2687
2011-06-13,0.027857142857142855,0.7313214285714286,0.24083928571428573,0.3256196428571429
2011-06-14,0.02010344827586207,0.7896724137931035,0.19022413793103454,0.26866896551724134
2011-06-15,0.006245901639344262,0.831311475409836,0.16242622950819668,0.2555606557377047
2011-06-16,0.013928571428571429,0.8225178571428569,0.1635535714285714,0.2448267857142857
2011-06-17,0.02924561403508772,0.8001578947368422,0.17057894736842105,0.21151228070175437
2011-06-18,0.0,0.7948000000000001,0.2052,0.32691000000000003
2011-06-19,0.0,0.8560714285714285,0.14392857142857143,0.23105714285714288
2011-06-20,0.011241935483870969,0.7812419354838708,0.20751612903225802,0.28236612903225794
2011-06-21,0.008492537313432835,0.7006641791044778,0.29085820895522374,0.4241791044776121
2011-06-22,0.019611764705882353,0.6811647058823533,0.29921176470588245,0.3995576470588236
2011-06-23,0.011428571428571429,0.7410476190476187,0.24752380952380953,0.35833214285714277
2011-06-24,0.009597014925373135,0.6718507462686567,0.3185522388059703,0.4682999999999999
2011-06-25,0.008583333333333333,0.7361666666666666,0.25525000000000003,0.39603750000000004
2011-06-26,0.018421052631578946,0.8275263157894738,0.15405263157894736,0.21838947368421058
2011-06-27,0.015554054054054054,0.7778378378378381,0.2066081081081081,0.3036081081081081
2011-06-28,0.0193972602739726,0.7949315068493149,0.18567123287671236,0.2545506849315069
2011-06-29,0.05587179487179487,0.7552435897435898,0.1888717948717949,0.20209615384615387
2011-06-30,0.03711224489795918,0.7678061224489792,0.19509693877551024,0.2514275510204079
2011-07-01,0.033737864077669905,0.7671553398058252,0.19911650485436896,0.26795533980582537
2011-07-02,0.011279999999999998,0.80684,0.18188000000000001,0.32394
2011-07-03,0.0,0.738185185185185,0.2618148148148147,0.404311111111111
2011-07-04,0.018375000000000002,0.7595625,0.2220625,0.34627500000000005
2011-07-05,0.02253191489361702,0.7844468085106382,0.1930212765957447,0.2734893617021276
2011-07-06,0.002048780487804878,0.7811463414634147,0.2168292682926829,0.31478292682926823
2011-07-07,0.0,0.7656296296296297,0.23437037037037042,0.32809259259259244
2011-07-08,0.08704255319148936,0.7015319148936172,0.21144680851063832,0.20950425531914899
2011-07-09,0.0,0.8111818181818182,0.18881818181818186,0.2996636363636364
2011-07-10,0.0,0.8720714285714284,0.12792857142857145,0.2559714285714286
2011-07-11,0.06061111111111111,0.7766666666666666,0.16270370370370374,0.1709740740740741
2011-07-12,0.007187683284457478,0.8596920821114372,0.13311730205278618,0.1489774193548381
2011-07-13,0.020984962406015037,0.7893533834586468,0.18966917293233101,0.2908827067669175
2011-07-14,0.018515625,0.7723281250000001,0.20914062500000005,0.3243359375000001
2011-07-15,0.008166666666666666,0.6627166666666667,0.3291166666666669,0.4206999999999999
2011-07-16,0.036571428571428574,0.5483142857142858,0.4151142857142856,0.3172028571428571
2011-07-17,0.013545454545454548,0.8691363636363637,0.1173181818181818,0.1552181818181818
2011-07-18,0.005768115942028986,0.7836231884057968,0.21060869565217377,0.31551594202898536
2011-07-19,0.023149253731343283,0.7069701492537311,0.269865671641791,0.3609597014925373
2011-07-20,0.023627906976744186,0.841918604651163,0.13446511627906982,0.1618011627906977
2011-07-21,0.029534246575342468,0.8164794520547948,0.15398630136986305,0.1944534246575341
2011-07-22,0.005277777777777778,0.7900185185185182,0.2046851851851852,0.3075925925925926
2011-07-23,0.0,0.8544166666666665,0.14558333333333334,0.2232916666666667
2011-07-24,0.01661538461538462,0.7745384615384615,0.20884615384615385,0.2720230769230769
2011-07-25,0.0077399999999999995,0.8235399999999999,0.16872000000000006,0.24697399999999992
2011-07-26,0.03033898305084745,0.8051610169491527,0.1645,0.24082033898305089
2011-07-27,0.010553398058252427,0.8017572815533976,0.18768932038834948,0.27622912621359214
2011-07-28,0.011530769230769232,0.8272769230769231,0.1611923076923077,0.23352230769230767
2011-07-29,0.0024074074074074076,0.7382962962962966,0.2592962962962963,0.4100462962962964
2011-07-30,0.0,0.8438750000000002,0.156125,0.27074375
2011-07-31,0.037,0.6664285714285715,0.2965714285714286,0.4130285714285714
2011-08-01,0.017825,0.7749750000000002,0.20720000000000005,0.29296749999999994
2011-08-02,0.02830508474576271,0.7647118644067797,0.20696610169491528,0.27550169491525417
2011-08-03,0.0142,0.7928909090909092,0.19290909090909097,0.28529818181818173
2011-08-04,0.05821311475409836,0.8280081967213112,0.11379508196721312,0.10519180327868852
2011-08-05,0.0627225806451613,0.8177870967741938,0.11950322580645163,0.10495354838709677
2011-08-06,0.0,0.7585555555555555,0.24144444444444446,0.41270000000000007
2011-08-07,0.03733333333333333,0.7645833333333334,0.19808333333333336,0.30020833333333335
2011-08-08,0.041803571428571426,0.7636071428571428,0.19458928571428574,0.21436785714285714
2011-08-09,0.037319148936170214,0.7508297872340426,0.2119148936170213,0.3344382978723405
2011-08-10,0.03849999999999999,0.7958250000000001,0.16565000000000002,0.21875500000000034
2011-08-11,0.03494186046511628,0.779,0.18604651162790703,0.2629953488372093
2011-08-12,0.022919354838709678,0.7746774193548386,0.20238709677419353,0.28626451612903214
2011-08-13,0.043750000000000004,0.8362916666666668,0.12,0.12154583333333334
2011-08-14,0.0,0.8308888888888889,0.1691111111111111,0.30939999999999995
2011-08-15,0.01675,0.8107500000000001,0.1725227272727273,0.23227272727272733
2011-08-16,0.019098039215686275,0.8411176470588234,0.13978431372549022,0.20546274509803922
2011-08-17,0.019810810810810812,0.8483378378378378,0.13187837837837837,0.16735135135135135
2011-08-18,0.030579365079365085,0.7778253968253969,0.19160317460317472,0.25345396825396804
2011-08-19,0.04049230769230769,0.791415384615385,0.16810769230769232,0.21532000000000004
2011-08-20,0.013392857142857142,0.9022857142857144,0.08432142857142857,0.09733214285714285
2011-08-21,0.027437500000000004,0.7933749999999999,0.17925000000000002,0.25218125
2011-08-22,0.033561643835616446,0.8484109589041098,0.11802739726027396,0.12895205479452057
2011-08-23,0.025222222222222226,0.7584949494949494,0.21628282828282813,0.333361616161616
2011-08-24,0.00853061224489796,0.7709795918367348,0.22048979591836734,0.29598367346938775
2011-08-25,0.020095238095238097,0.8049047619047617,0.17501587301587304,0.2391301587301587
2011-08-26,0.016015625,0.7906093750000001,0.19337500000000005,0.26778124999999997
2011-08-27,0.034937499999999996,0.7459375,0.2191875,0.33818750000000003
2011-08-28,0.018375,0.7923750000000002,0.18925000000000003,0.28065000000000007
2011-08-29,0.017509803921568628,0.7871960784313725,0.19529411764705887,0.27502549019607836
2011-08-30,0.007480392156862745,0.8174019607843137,0.17514705882352935,0.26140784313725485
2011-08-31,0.012309523809523807,0.7653095238095238,0.22236904761904755,0.33046785714285704
2011-09-01,0.018483870967741935,0.7552258064516129,0.22626612903225798,0.3495862903225805
2011-09-02,0.014877777777777778,0.7737000000000003,0.2114222222222222,0.32589222222222214
2011-09-03,0.008833333333333334,0.8506111111111111,0.14061111111111113,0.23153888888888888
2011-09-04,0.05658823529411765,0.797764705882353,0.14564705882352944,0.13719411764705883
2011-09-05,0.03238461538461539,0.7743076923076924,0.19330769230769235,0.24995
2011-09-06,0.029752941176470586,0.7546705882352943,0.21557647058823534,0.27136352941176467
2011-09-07,0.014189655172413792,0.8133103448275864,0.17250000000000001,0.24960862068965511
2011-09-08,0.027707547169811324,0.7495377358490561,0.22275471698113214,0.3236632075471697
2011-09-09,0.048097087378640775,0.6890970873786405,0.26281553398058255,0.31721262135922335
2011-09-10,0.0221875,0.740125,0.23768750000000002,0.36988125000000005
2011-09-11,0.0,0.7742666666666665,0.22573333333333334,0.39376666666666676
2011-09-12,0.08316666666666668,0.7146904761904763,0.20214285714285715,0.15837619047619048
2011-09-13,0.045,0.7640862068965517,0.1909137931034483,0.1984758620689655
2011-09-14,0.11394791666666666,0.7658645833333336,0.12019791666666667,-0.016282291666666716
2011-09-15,0.026051724137931033,0.7994137931034485,0.1745344827586207,0.20851379310344828
2011-09-16,0.030320895522388057,0.8305373134328367,0.139134328358209,0.1301373134328357
2011-09-17,0.011961538461538464,0.8324615384615386,0.15561538461538463,0.2371423076923078
2011-09-18,0.042652173913043476,0.8756956521739131,0.08165217391304348,0.05278695652173913
2011-09-19,0.029255813953488377,0.8274534883720929,0.14327906976744192,0.16765930232558132
2011-09-20,0.07340845070422534,0.709154929577465,0.21746478873239436,0.2185957746478873
2011-09-21,0.05881756756756757,0.7499391891891892,0.19122297297297297,0.19117770270270265
2011-09-22,0.058311320754716976,0.765632075471698,0.1760566037735849,0.18448584905660365
2011-09-23,0.0646153846153846,0.7539230769230773,0.18141758241758243,0.19055164835164834
2011-09-24,0.019769230769230768,0.5915384615384616,0.3886923076923077,0.46284871794871835
2011-09-25,0.0,0.8578666666666667,0.14213333333333333,0.2583266666666667
2011-09-26,0.03111688311688311,0.8207272727272727,0.1481688311688312,0.15563896103896102
2011-09-27,0.02564383561643836,0.8045342465753423,0.1698082191780822,0.20777945205479448
2011-09-28,0.04998726114649683,0.8299171974522298,0.12010191082802545,0.11409171974522281
2011-09-29,0.0452905982905983,0.7975811965811967,0.15712820512820516,0.17017094017094014
2011-09-30,0.029079999999999995,0.8048880000000004,0.166032,0.19720399999999993
2011-10-01,0.013214285714285715,0.7917857142857141,0.19499999999999998,0.2822178571428572
2011-10-02,0.06305000000000001,0.7497000000000001,0.18720000000000003,0.21393000000000004
2011-10-03,0.043063063063063074,0.8262972972972973,0.13064864864864864,0.14169459459459452
2011-10-04,0.046455284552845526,0.791471544715447,0.16207317073170732,0.1898691056910569
2011-10-05,0.04570689655172414,0.7805,0.17381034482758623,0.19947931034482758
2011-10-06,0.005725738396624471,0.7414472573839667,0.2528270042194094,0.3997548523206756
2011-10-07,0.027597560975609756,0.8077439024390242,0.16465853658536578,0.23387926829268285
2011-10-08,0.014461538461538461,0.7980769230769231,0.18746153846153848,0.25397692307692304
2011-10-09,0.0121875,0.8601875000000001,0.12762500000000002,0.20039375
2011-10-10,0.06823529411764706,0.7536617647058823,0.17807352941176469,0.1958779411764706
2011-10-11,0.09449230769230771,0.7719076923076924,0.13361538461538464,0.0739223076923077
2011-10-12,0.07190728476821194,0.8126490066225168,0.11544370860927151,0.08559006622516555
2011-10-13,0.028117021276595742,0.8071170212765956,0.16477659574468087,0.1943244680851063
2011-10-14,0.056940170940170946,0.7875042735042738,0.15556410256410252,0.1709863247863248
2011-10-15,0.020176470588235292,0.7799411764705882,0.19988235294117646,0.2871705882352942
2011-10-16,0.03481818181818182,0.8742727272727272,0.09090909090909091,0.1398909090909091
2011-10-17,0.07011965811965815,0.8405811965811966,0.08929914529914529,0.01154615384615387
2011-10-18,0.019808000000000003,0.8166159999999998,0.16358399999999998,0.22273759999999992
2011-10-19,0.05788095238095238,0.8399761904761907,0.10214285714285713,0.07324206349206348
2011-10-20,0.021547297297297298,0.8875945945945948,0.09085810810810807,0.10997702702702701
2011-10-21,0.011416107382550337,0.8325302013422823,0.1560469798657718,0.23483825503355701
2011-10-22,0.017089285714285717,0.8432857142857142,0.13960714285714287,0.22402857142857144
2011-10-23,0.029833333333333333,0.7961666666666666,0.17400000000000004,0.26825416666666674
2011-10-24,0.030601449275362326,0.8273913043478266,0.1420144927536231,0.18176014492753612
2011-10-25,0.08983928571428569,0.7887901785714277,0.12135937499999991,0.06350915178571426
2011-10-26,0.0742062146892655,0.7933531073446324,0.1324519774011298,0.09763813559322039
2011-10-27,0.07232704402515724,0.795553459119497,0.13213207547169814,0.10101006289308177
2011-10-28,0.06999999999999999,0.7229428571428572,0.20706666666666662,0.2484838095238095
2011-10-29,0.03424528301886792,0.6819245283018874,0.28384905660377374,0.39182830188679224
2011-10-30,0.03156521739130435,0.7394347826086956,0.229,0.3265478260869566
2011-10-31,0.03869565217391305,0.8142869565217395,0.14704347826086955,0.19046347826086962
2011-11-01,0.026131578947368422,0.8029342105263159,0.17093421052631577,0.25746052631578953
2011-11-02,0.026045454545454552,0.8554805194805191,0.11847402597402588,0.1524116883116883
2011-11-03,0.044062500000000004,0.850125,0.10581249999999998,0.10246517857142858
2011-11-04,0.042575757575757586,0.8290530303030307,0.1283484848484848,0.1483196969696969
2011-11-05,0.023549999999999998,0.8192999999999999,0.15715,0.243955
2011-11-06,0.05692592592592593,0.7524814814814815,0.19048148148148147,0.17750000000000002
2011-11-07,0.01888235294117647,0.8030000000000006,0.17811764705882352,0.25171932773109235
2011-11-08,0.028358024691358025,0.8130740740740741,0.15856790123456785,0.18005061728395066
2011-11-09,0.020791666666666667,0.8034479166666668,0.1757708333333333,0.20797500000000005
2011-11-10,0.04025210084033613,0.8158991596638654,0.14384033613445374,0.15297731092436975
2011-11-11,0.03449532710280374,0.7875607476635513,0.17795327102803746,0.23514205607476632
2011-11-12,0.015681818181818182,0.8408636363636365,0.14345454545454547,0.20391818181818186
2011-11-13,0.019294117647058823,0.8466470588235294,0.13405882352941179,0.1717529411764706
2011-11-14,0.024504,0.7797680000000005,0.19572800000000015,0.28878959999999976
2011-11-15,0.034702702702702704,0.813612612612613,0.1516666666666667,0.19579549549549544
2011-11-16,0.01897619047619048,0.8274047619047623,0.15361904761904757,0.22793630952380936
2011-11-17,0.032140243902439025,0.7973231707317071,0.1705243902439025,0.2182249999999998
2011-11-18,0.01971951219512195,0.7301463414634148,0.25013414634146347,0.3801670731707316
2011-11-19,0.056249999999999994,0.6672812499999999,0.27646875000000004,0.25530937500000006
2011-11-20,0.005652173913043478,0.7761304347826087,0.21821739130434778,0.34572173913043486
2011-11-21,0.014214285714285716,0.7544464285714286,0.23132142857142854,0.34638571428571424
2011-11-22,0.0390095238095238,0.810190476190476,0.1508,0.1762238095238095
2011-11-23,0.07661333333333332,0.7086533333333334,0.21475999999999998,0.2050173333333333
2011-11-24,0.020128205128205127,0.7299487179487177,0.24994871794871804,0.3691923076923077
2011-11-25,0.01990697674418605,0.7318372093023255,0.24830232558139534,0.2987767441860465
2011-11-26,0.008159999999999999,0.7277199999999999,0.26411999999999997,0.372092
2011-11-27,0.0162,0.7454666666666667,0.23833333333333334,0.3173133333333334
2011-11-28,0.031921348314606746,0.7422696629213489,0.22582022471910113,0.26856292134831444
2011-11-29,0.028333333333333332,0.7265964912280701,0.24507894736842104,0.3306596491228067
2011-11-30,0.02970940170940171,0.7873846153846155,0.18290598290598295,0.25364102564102553
2011-12-01,0.008857142857142857,0.7724761904761905,0.21864285714285708,0.33383095238095234
